courier_id,level,speed,max_load
10619173,1,5.524270385204392,9
10799255,2,5.716396781703695,8
112996714,3,5.374681057067059,11
113147922,3,5.5167997071612325,10
117428305,2,6.453615693504792,7
10518924,1,4.776343029264349,7
112044866,3,5.892351915086205,8
117109065,3,5.07015731247871,8
120551017,2,5.6261603024230755,12
10212716,2,5.396643218289963,6
118787185,2,4.993698568880086,5
10377583,3,6.178801019656844,11
124686817,2,5.239029489552474,9
102333794,2,5.437577633381769,8
117070713,3,4.545089679516154,6
118662905,3,5.630927522352414,10
101914266,2,4.8011848195102695,10
103384498,3,5.2006641842597,10
10370848,3,5.258587073615844,9
107736970,3,5.2144603366405,10
110042570,2,5.404831890993034,8
112905898,3,5.746621747526868,9
118785289,0,5.547753757807547,10
10576831,3,5.43400176678862,11
116288617,3,5.018927131669239,8
10405101,3,5.988874681127611,10
106568746,2,5.681633100720325,6
111731282,3,5.697726014799183,9
118394873,2,5.634481269523765,9
10303438,3,5.420778969719567,8
118781361,3,6.229028011823927,11
121955505,1,5.673682987144712,8
111356426,3,4.725939844039266,7
10525316,2,4.715827193662931,9
117068537,3,5.4248623104691935,10
123307425,3,5.981059710281457,9
118778673,2,5.649652084854124,2
118888121,3,5.529836074812038,11
103191818,3,5.612262434633464,11
102505146,3,4.679407065991974,13
10289729,3,5.0699201442630635,9
10360357,1,4.425691208301075,7
111025498,3,5.5423448741958286,11
118266025,3,5.635118905516839,10
10417888,1,5.083195980827602,8
10466684,2,5.792925713984765,9
123025297,3,5.628673235232009,10
125155433,3,4.509736351902097,9
102449370,1,5.499753493274477,9
117779017,3,5.697620480048945,8
118533225,3,5.18471558697676,11
10021791,0,5.836812475445218,14
102358466,3,5.578631390377332,9
114244561,2,5.582344250498202,7
116050601,2,5.778741425451307,4
118760649,2,5.03658750453573,10
124924697,1,5.15372423368415,8
10618353,3,5.272669654102464,9
103404602,3,5.862273066432335,10
10703085,3,5.810867915858953,7
102748698,3,5.214024996494909,11
10712014,2,5.551630290011786,10
118818985,3,6.202652474572963,9
122939081,3,5.840478045388025,11
10183941,3,4.565883621902089,10
117916001,2,5.674265682358107,9
120625801,2,5.453317293517771,9
10344320,2,4.728582471127376,6
10364589,3,5.291456240380979,10
106973146,0,5.508475949051163,7
118877049,1,5.7150077814206774,8
122079457,2,5.493737690119343,7
100069773,3,4.109764854448085,11
118559025,3,5.796323006463877,8
120948521,3,5.6446490077660085,10
105233010,2,4.544985063026003,9
116479041,3,5.158789896917824,11
117015113,3,5.4511210759955,11
10219599,3,5.502073987950134,10
113186569,3,5.914155854778947,9
118804441,3,5.592260389142311,11
112040778,2,6.243352477389991,3
119149737,3,5.69769983305746,8
121572297,3,5.852189344684451,5
100023698,2,5.415761618914194,9
102086882,2,5.55374959886102,8
104583538,3,5.309690032673374,9
108061506,2,6.659655319849865,8
118789185,2,4.933710278161897,6
10098837,0,5.626690206475041,15
10323658,3,5.33112627227029,10
114674785,0,5.369112907065746,2
116971497,3,5.701846383062703,8
118781177,3,4.944586637652406,12
10215664,2,5.799343917550453,9
115073537,3,6.023542907812836,11
117055625,3,5.750561310168141,9
125102361,3,5.720716561764093,10
125119169,3,4.9801871431219915,7
10457899,3,5.3946431672168185,9
114251585,0,5.334899499788949,3
10513697,3,5.475126892401203,10
10656566,3,5.765242060428656,10
10711180,2,5.96881300670065,9
107672506,2,5.808649570038151,5
10788423,3,5.95902922392604,11
117025081,3,5.461062555311687,10
118667561,3,6.201249385882468,11
10416907,3,4.46143092863398,8
10697343,2,5.847394926797862,11
111205226,3,5.618710308766602,12
123314609,3,4.8291080802198465,10
118308465,3,5.117785288834419,7
10312874,3,5.133113261925058,11
10788532,3,6.727238706850299,11
116706233,3,6.27818217432392,12
119346545,3,4.481971672756183,8
100038207,2,5.55200279620127,6
107045802,2,5.054084000234464,7
10742814,2,5.277122216252429,7
118066617,3,5.3519582528428025,8
118862313,1,5.673050352029116,6
123679329,3,5.665547534337701,10
104989810,2,6.112152983973348,7
10756966,1,5.381640330953206,7
118726337,2,5.110581751296053,5
118803113,1,5.68813951165619,8
118805049,3,5.396228941420413,10
10043801,3,5.506490402009755,9
103502002,3,6.142659145510656,9
118841633,3,5.3063851949211,9
122081305,3,5.562318173972314,10
125864962,2,5.457709556038464,8
10206063,3,5.837091749798835,12
115598089,2,5.364938682235828,11
117054417,3,5.484859756991884,11
118006553,3,5.787387207648489,8
118803601,3,5.1996763722219645,9
100532962,3,5.342135721513737,8
10290949,0,5.344270794141331,9
107080018,3,4.768540324598921,9
10793094,3,5.6466550804472755,11
115777233,1,4.649837256258615,9
118800777,3,5.314762865572626,12
10097074,2,5.787210052470771,7
101009538,3,5.769822849607391,12
10458730,3,5.838222738311328,12
120549513,3,6.047772679332645,9
120817089,3,6.435040711419239,11
118810873,2,4.861207932054016,3
122942881,3,5.290725889967475,8
121658489,2,5.38142704738153,10
10804247,3,5.91121383216993,10
110105858,0,5.2674449461091495,7
124928417,3,5.569941653260092,10
10645907,3,6.48456915279287,9
10782205,3,5.946068574072411,9
117160881,3,5.830937576452455,9
118180113,2,5.049900858974625,7
118801985,2,6.002317869708406,7
124259025,1,5.539034279611711,6
10081729,2,5.33394704399031,10
10401287,3,5.264995665134293,9
110963378,3,5.972327255145885,11
124124649,3,5.608245256933809,9
10659886,3,5.929861434041634,7
111002490,2,5.7223175913323745,11
120119785,3,5.48780885259096,10
123931449,3,5.48426657759952,10
102928218,1,5.453126290430272,9
10298963,3,6.156855664354944,11
10632815,3,5.167732374855605,8
10528147,2,5.7805938656112605,10
109539178,2,5.140822300918216,10
115063897,3,5.568337724561681,10
118797393,3,4.380160172938949,6
10039046,3,5.313891569583383,11
10282591,3,5.44839441370744,10
118702473,2,5.384537518674063,7
10043299,2,5.8547712037829855,10
10232315,3,5.677508593464045,13
117042865,3,6.332445382390244,7
10102738,3,6.503418051060905,9
10766650,2,6.359727620268002,9
123756545,0,4.832258332161621,5
10148788,1,5.569136711192349,8
117208745,3,6.133363127480636,6
10117471,2,5.839075422957537,10
103648954,3,5.2168020701264615,9
115619153,3,5.465066892977799,9
10213217,3,5.034912723014497,10
10361752,3,5.9276969616072135,9
118916329,3,4.539449577748518,9
119531657,3,4.12747011565574,8
10100267,3,6.151708161615186,10
10120267,3,5.452072867208597,11
10696059,3,6.12169154145629,8
10757702,1,5.152735014554591,10
124274137,3,5.7454281067847806,9
10726147,3,5.441919232363359,10
111193122,3,5.762531005777324,11
107699026,3,5.386023567492321,12
116795681,2,5.3885055933910895,3
102437106,3,5.284100057186146,11
10329228,2,5.6872494529507485,10
118787313,3,5.331329669262031,14
119749761,3,5.493919433593718,12
100122337,2,5.3387769559723095,7
112912010,2,5.758230804082539,10
10012191,3,5.511853427834884,10
106834122,3,5.372144978914215,8
107410522,3,5.414690374888505,8
114183305,3,5.958397397870558,8
119271329,3,5.67863538486187,8
121005753,3,5.354194220136466,10
100134611,3,5.437629713788132,9
100147671,3,4.7240573838625055,11
10258665,2,5.4233554239498645,10
113493697,3,5.083182549159433,9
10330725,3,5.932061341263666,9
113172298,2,5.334604482781189,10
115450025,3,6.222892493292025,13
116133289,3,5.449445778019937,11
121629529,2,5.422150672108013,7
102054458,1,4.269707991280321,7
117026449,3,4.475623680828944,8
113601193,3,5.349008524788888,6
118808889,3,6.045241528303079,9
103328290,3,6.017284255890435,11
10334732,0,5.81426965492375,5
118475913,3,5.454856380742313,9
119918177,2,5.589990808140216,9
101915922,3,6.791228730448464,8
10719665,3,6.36639465013008,8
113793937,3,5.111616551684811,11
117115569,1,5.447788877669144,4
118787761,3,6.143020817844213,9
101180274,3,5.577035788936826,15
10678111,3,5.068856362879892,8
113632273,1,5.872633524353202,8
115861121,3,5.360156842521168,10
120882097,3,6.223956778799004,9
125155241,1,5.687349073172449,9
100240426,3,6.208353653111179,9
101437378,3,5.360899425120224,7
112607178,2,6.005662874173689,7
121657113,0,5.170002073364053,6
123459073,0,5.782645304457471,7
10185816,3,4.84898747843668,11
102159722,2,6.025911980842258,9
10593238,2,5.332817765579862,8
117026369,3,5.607833926570383,9
122726849,3,5.374423845708877,9
10194307,2,4.478730019541182,10
10322363,1,5.537423961197392,9
116226473,2,4.705532046816939,9
118322641,2,5.940159640402503,7
118792841,2,5.342840938491157,10
102697066,3,6.327551724793845,11
10365330,2,5.697453366211393,10
117056801,2,5.760722214634083,9
124001625,3,6.119915381447576,11
10609169,3,5.748151646180295,11
10765017,2,6.873922931365601,8
10803667,3,4.617620044780244,9
116191217,3,6.4263275185550395,9
117069353,3,5.000715060306143,9
123321857,3,4.903746438458767,10
107874090,3,6.081123539389674,9
114323969,0,6.371358789160702,4
114797801,1,6.4623795093461505,9
10544976,1,5.74421414719568,5
117073817,2,5.664386449877235,8
100170616,3,5.495441527649078,10
118923665,2,5.405064432572458,9
10161032,3,6.333846619221887,9
114595465,2,5.596733018551631,9
116872833,3,5.605999263363453,9
118790673,0,4.9979125621865155,3
118831497,3,5.412944341681875,6
10687789,3,4.492125658573777,9
110812290,0,6.421917082737584,5
111995434,3,6.005340327081704,11
112075042,3,5.7118589311223555,9
10281321,3,5.898037637247051,10
10774871,3,5.496411233718654,11
10155815,3,5.738150835686525,13
10470630,3,5.60080676204142,8
111187786,2,5.015847454838007,3
122154985,3,5.523117412013569,9
10696554,2,5.5114607905639055,8
110842146,3,5.356695947532349,9
117052073,3,5.5142741247503855,11
119666745,2,5.259464541748168,6
112022106,3,5.350170382485425,10
118814697,3,5.328014968733645,9
10208063,3,5.669388220013982,11
10272985,3,5.3626048094977135,10
10762615,3,5.917451246537485,9
117124913,2,5.409089143687888,5
10112683,2,6.072923386984624,10
102386650,1,5.4416101162305415,10
10303432,1,5.216389837683871,9
10642055,2,5.370746914287706,10
106582138,2,5.222496464837539,7
118802473,3,5.970234631563082,7
118816345,3,5.479845728029894,12
123213849,1,5.711457692056744,8
125964650,3,5.447531036324496,11
10282135,3,5.375884621645096,12
103006362,3,5.168984341136585,11
10609171,3,5.327353021197541,11
106881682,2,5.571079093317531,7
10724729,3,5.464321359492556,7
118448145,2,5.377176041047931,8
119071601,3,5.1896204469647955,10
100149376,2,5.796152790712555,10
103679442,2,5.161040925631721,9
116119961,3,5.129411028563436,9
117024145,3,5.350890400746758,9
117069697,2,5.635069260809801,8
102952578,3,5.2711790002379875,9
10638398,3,5.20399340318589,9
113977305,3,5.632038797070261,11
118811881,3,5.446355185043899,11
124682649,2,5.731838621402084,12
10760325,2,5.028644418388049,9
114286177,3,5.5027046406783295,8
120561993,3,5.6544029362497055,10
121788009,2,5.835750534318425,10
10272326,3,5.38735990453537,10
10648079,3,5.531217595056628,10
110624410,3,5.294255123206295,10
111751082,3,5.3045544674475105,11
121163233,3,5.461859231955068,9
10469547,2,5.669753055883984,5
113666817,3,5.455339522060347,11
118690377,3,5.568555956078793,9
120434978,3,5.803469544834,12
10671986,3,5.377369820745958,9
117013905,3,5.610825364699851,10
10784899,3,5.413897160187774,9
112905002,3,6.467287235671771,11
115867977,3,5.807308542628034,9
10038649,2,5.387461276184107,10
10507382,0,5.565986836336902,3
10840157,0,5.313273105691411,13
116377137,3,5.32008366274874,9
10275639,3,6.159323364144492,9
10294613,3,5.56478381961372,11
117110985,3,5.639082521301628,13
118800217,3,6.258449293591064,9
103738138,2,4.7781168175525295,7
10491749,3,5.931050114222158,9
100084429,3,6.0846881337944305,7
10335674,3,5.4064489345010305,9
10350067,1,5.472119391581559,9
10492242,3,4.9510130603594975,8
10648133,3,5.253893781058077,10
113666801,3,5.329219715353732,12
118347857,3,5.962876787707738,10
10731534,0,6.270009083999538,11
108136778,2,4.937361381831607,9
119149921,2,5.828447086575246,9
10749684,1,4.516428406870096,4
117013553,3,5.179769675025422,10
118970753,3,5.586654867957377,6
100429202,2,5.448535752055717,10
102002930,1,5.487639678576667,10
10537433,3,4.813145028955444,10
118798641,3,5.273523341715922,5
122077169,1,5.614858907087306,8
10692107,2,5.513051533445041,9
117009049,3,5.784336712151616,12
118666249,3,6.244945288485981,9
101269810,3,4.889393223431744,9
10617582,3,6.761615385242746,9
10773341,2,5.741409559604341,9
10249075,3,5.749106212881722,10
10531988,3,5.338278006770208,9
10721724,3,5.574842137330114,9
113782457,3,6.405941798669518,11
117034905,2,5.552183251759348,6
118798041,3,4.800371855535671,6
10717922,2,5.810488215463828,6
122287833,3,6.151238867593918,13
10306647,2,5.64612608277197,9
117022737,3,5.173894571577514,12
117108873,3,4.98007832130426,8
122220689,3,6.281919468371555,12
10127695,2,4.282618488114767,10
102401578,3,6.0071002362075605,12
102499938,0,5.534295930535495,8
10347189,2,5.4063505385637285,9
10627115,2,5.710591569955995,7
117067033,3,5.596364881731704,9
10527162,2,5.7100429865442335,10
115749225,2,5.3658393341350825,8
117056905,2,5.692449606456049,10
10553059,3,5.814701282847001,9
111618922,3,5.051396547195863,9
10487413,2,5.427399246698284,8
118200593,2,4.876505396769244,8
118644385,3,5.103682077296471,10
100177162,1,5.5246543002210915,5
10392466,3,5.408830417771018,10
116642425,3,5.420739267785455,13
118665761,3,6.300157664170501,9
122220553,3,5.302649037173838,10
100799026,2,5.7997108113030125,7
105226074,3,5.454424919419161,11
105514250,3,5.329307896838946,7
119961113,3,5.654806148665203,9
122153417,2,5.613101050262992,4
10459881,3,6.380627768690541,7
10604965,3,6.296808445081974,9
115002465,3,5.486422879945972,11
120448506,2,5.536696765570134,7
10278503,0,5.665473199849122,7
118970329,3,4.871458348715263,9
10138087,3,5.499971785869798,12
124753497,1,5.718322202162115,2
10681905,2,5.52569950360175,10
110944498,3,5.758432893247136,9
123511401,3,5.340673954825009,9
10063068,3,5.176412922069118,9
103216602,3,6.177573435154636,10
119535041,3,5.494937074769511,9
122244937,2,5.719255807601332,10
10067592,3,5.366376357320994,8
10194640,3,5.606174218201438,11
10368535,2,4.267415971359191,10
10536439,3,5.39235256180768,9
10783757,3,5.584543350572796,7
124973465,3,5.4910548818807765,11
10239433,3,6.294379282263754,10
10386183,3,5.046243903573393,13
110846282,1,5.43972155792551,7
117464353,3,5.997202121080543,9
118794633,2,5.483686423902364,8
120991385,3,5.802875692831656,9
125608938,0,5.629291136665314,4
10324609,2,5.468885020471791,8
110941154,3,5.379288256323912,9
117020457,3,5.5949313931261555,9
117026577,0,5.535337791222506,6
117062825,3,5.492201579758906,13
