courier_id,level,speed,max_load
102928218,2,6.028119841026135,9
10298963,3,4.724656892559449,11
10632815,3,4.535078530671546,8
102748698,3,4.79991618234617,11
10712014,2,4.599275738494827,10
118818985,3,4.509633321133945,9
122939081,3,4.594961748526658,11
10303438,3,4.526900656605102,8
118781361,3,4.64102799469653,11
10799255,2,4.459308319964834,8
112525786,1,4.691264000953531,5
113147922,3,4.8117383719969835,10
117428305,2,4.644150097418181,5
10405101,3,4.813637112611995,10
106568746,2,4.701463082620782,6
111731282,3,4.665947355743459,9
118394873,3,4.584271950029449,9
123968217,0,4.421837939386954,10
118778673,2,4.502725926886691,3
118888121,3,5.743664579589961,11
10344320,2,4.7617939933158615,6
10364589,3,4.489024711813228,10
106973146,2,4.757808537563252,8
101914266,3,4.818075274493412,10
103384498,2,4.390157835352691,10
10370848,3,4.8074214214993125,9
107736970,3,4.424256359250283,10
110042570,2,4.8267402031158975,8
118785289,2,4.528810978123232,7
10413087,2,4.793633370808069,9
10199051,0,5.427087906831437,11
10213217,3,4.47368551170823,10
10361752,3,4.6598290038432655,9
118916329,3,4.437027127512845,9
10618353,3,4.766371641136678,7
10183941,3,4.650914866342803,10
117916001,2,4.795523703977205,9
120625801,2,4.41871883991683,9
120551017,3,4.6204700936968806,12
102333794,2,4.470924507655416,8
111743154,2,4.785865047718477,9
118662905,3,4.508764170060892,10
10098837,0,4.215634404514336,12
10323658,3,4.52053756644059,10
116971497,3,4.38468440466283,8
118781177,3,4.761739543849817,12
112040778,2,4.734156266631162,3
119149737,2,4.407620547626766,8
121572297,2,4.795837342685321,7
10525316,2,4.551511554191164,9
112516818,3,4.72178556676802,9
117068537,3,4.69306162760248,10
123307425,3,4.590962517412181,9
102697066,3,4.813919499457437,11
117056801,2,4.523271129223587,9
124001625,3,4.560523011224924,11
106164450,2,4.661602663354961,11
10797771,3,4.640058309577076,10
118248009,2,4.805411864866074,10
120130201,3,4.457935701692445,10
10726147,3,4.451103071016009,10
107699026,3,4.549586822408103,12
101393874,3,4.786950388470593,9
103404602,3,4.545933207343421,10
10703085,3,4.656694718103633,7
123735529,2,4.671902194729928,10
10038649,3,4.556311451570186,10
10181667,1,4.502050892796609,7
10507382,3,4.744351419996048,10
10840157,0,4.4055632231217325,13
10576831,3,5.756141083547934,11
116288617,3,4.423894277066679,8
102358466,3,4.496513644358085,9
114244561,2,4.783552933088524,7
116050601,2,4.583053984078688,4
124924697,2,4.532216077410434,8
105233010,2,4.476951163179102,9
10622520,2,4.729813478834165,10
116479041,3,4.799873580984284,11
117015113,3,4.793605953507052,11
124612641,1,4.6972876705837345,7
10281321,3,4.665647785141433,10
102505146,3,4.744497070689009,13
10289729,3,4.513395484805401,9
111025498,3,4.403398144251834,11
118266025,3,4.633310574857658,10
10645907,3,4.611209753236695,9
10782205,2,4.564386522167853,9
117160881,3,4.733353746959663,9
118180113,2,4.672231077035543,7
118801985,2,4.4398198559910504,7
124259025,2,4.434971190187668,6
10117471,3,4.584396225088468,10
103648954,3,4.417428058397688,9
115619153,3,4.426808085010911,9
10518924,2,4.512630971582533,7
112044866,3,4.687079507551195,8
117109065,3,4.788767243855323,8
10617582,3,4.436489321892778,9
10773341,3,4.584776768272657,13
10334732,2,5.9757755444245975,10
118475913,3,4.555891321911522,9
119918177,1,4.687805671468295,9
10469547,2,4.531351564885694,4
113666817,3,4.393655267151844,11
118690377,3,4.480098072271424,9
120434978,3,4.7048840284081805,12
10135747,1,4.815149405862033,9
10393533,3,5.756705718395,11
110512450,3,4.7241851953143925,10
116989929,3,4.473172866382415,9
118787177,2,4.472790748511743,9
118809849,3,4.59850211742411,9
120644769,3,4.5537157427226065,8
121168273,3,4.392715886642461,9
10312874,3,4.508523188632834,12
10788532,3,4.249788410495687,11
116706233,3,4.532866930351073,12
119346545,3,4.007569152802421,8
10417888,2,4.572085978712285,8
10466684,3,4.424130176508913,9
123025297,3,4.4220441815442975,10
125155433,3,4.751604859555198,9
10185816,3,4.782243316224591,11
102159722,3,4.630747573566847,9
10593238,3,4.612139840801408,8
117026369,3,4.3893409491762645,9
122726849,3,4.365808986623837,9
10377583,3,4.827437595741657,11
124686817,2,4.815981879480851,9
10148788,1,4.412775447301738,8
105641514,1,4.510105867331431,8
10773952,2,4.6027381256445254,8
117208745,3,4.486362141596565,8
111356426,3,4.519320254809482,7
100069773,3,4.438125591934437,11
118559025,3,4.565036140229526,10
120948521,3,4.582364148448588,10
100023698,2,4.567004335443088,9
102086882,1,4.596506248522762,8
104583538,3,4.406648884155515,9
108061506,3,4.588772190798224,8
118789185,2,4.548584057454678,8
110622026,2,4.4583591139511185,9
117049569,3,4.489176653329252,9
125779698,3,4.397824437336305,12
10416907,3,4.570693164560612,8
10697343,2,4.530273499781907,11
111205226,3,4.67492471258458,12
123314609,3,4.765587478808166,10
10687789,3,4.763905593608988,9
110812290,0,4.454801428757059,12
115164545,2,4.597060221671342,10
119340785,2,4.674040304245124,9
123241265,1,4.684551649345861,9
102437106,3,4.380015578045777,11
10329228,2,4.375420983952403,10
118787313,3,4.796080834974584,14
119749761,3,4.444066176428376,12
10012191,3,4.668039661248119,10
106834122,3,4.759813655417099,8
107410522,3,4.371234887901546,8
114183305,3,4.7925520074780685,8
119271329,3,4.8114281538017085,8
121005753,3,4.635988552657471,10
10513697,3,4.797077002755086,10
10656566,3,4.4725085135790374,10
10711180,2,4.712714150572129,9
107672506,2,4.469354805253723,7
10788423,3,4.379210017109767,11
117025081,3,4.6404055909937485,10
118667561,3,4.425527135121486,11
10476665,3,4.82782540118382,9
117065769,2,4.390487952377487,5
10294745,3,4.716501248258093,10
10749684,1,4.718911285885093,5
117013553,3,5.72329843412569,10
118970753,2,4.392775163675135,6
119233153,3,4.657570998220882,9
118810873,3,4.611039832351912,4
122942881,3,4.697393846200775,8
10649045,3,4.420364145911474,10
112008954,2,4.528154915468198,7
100240426,2,4.541056926517435,9
101437378,3,4.563637320265246,7
112607178,2,4.481891429098989,7
121657113,0,4.561173204409674,6
10553059,2,4.7671900764234145,9
111618922,2,4.62979429209246,9
100134611,3,4.388487145212365,9
100147671,3,4.463077712939859,11
10258665,3,4.57571304610693,10
113493697,3,4.647861065897424,9
100170616,2,4.595464554117559,10
118923665,2,4.525301670670099,9
101915922,3,4.437436500505018,8
10719665,3,4.805836120759991,8
113793937,3,4.382727000852136,11
117115569,2,4.760055163921892,5
118787761,3,4.748333804477856,9
118009457,3,4.548973950120931,9
118787945,1,4.391099613540601,10
115073537,3,4.585858415741404,11
117055625,3,4.643059544754497,9
118894089,3,4.826486315147493,10
125102361,3,4.771685435585737,10
125119169,3,4.376111280311739,9
10544976,2,4.785515722995552,5
10608129,2,4.650311827444987,5
117073817,2,4.600597700658458,8
118917177,2,4.448378881540864,9
100166267,2,4.531415077655244,10
10102738,3,4.591132632040159,9
102449370,1,4.791376412056423,8
117779017,3,4.6566905764875575,8
118533225,3,4.819399790676913,11
106359962,3,4.502593211248673,11
112022106,3,4.422210017478046,10
118814697,2,4.566634741081791,9
100429202,3,4.391750701675691,10
102002930,2,4.497555131588025,10
10537433,3,4.777141285297311,10
118798641,3,4.488068649168778,7
122077169,2,4.519072231857461,8
10804247,3,4.4054667242853895,10
110105858,0,4.628011510203585,7
10164305,2,4.826571804923778,8
102246634,2,6.189763012381861,7
10548486,3,4.696338016942482,10
10676303,3,6.114005986493541,10
10747277,2,4.704322876429095,8
