courier_id,level,speed,max_load
10405101,3,5.875947339833359,10
106568746,2,5.438208191203549,6
111731282,3,5.21176534236213,9
118394873,2,5.539286575287617,9
10525316,2,5.353051113542073,9
117068537,3,5.606743106798435,10
118558089,2,5.39695379927895,9
123307425,3,5.539408476554758,9
101579522,0,5.28318836244401,6
120551017,2,5.465135173957688,12
102333794,2,6.046869567819071,8
117070713,2,5.318309668314306,6
118662905,3,5.669725006914089,10
102505146,3,5.820976138927255,13
10289729,3,5.296831713789429,9
10360357,1,4.900794161397961,7
111025498,3,5.446357602932147,11
118266025,3,5.051789677273591,10
102449370,1,5.4087826274771125,9
117779017,3,5.778700980006439,8
118533225,3,5.5255996406285,11
10303438,3,5.220734761254958,8
118781361,3,5.815695039609156,11
121955505,1,5.705142482325716,8
10659886,3,6.0043238954827665,7
111002490,2,5.707853816947307,11
120119785,3,5.588967471303917,10
123931449,3,4.971913528820258,10
118778673,2,5.354119869160732,2
118888121,3,5.384525092982876,11
100006950,0,5.12391896498596,4
10619173,1,5.580049043271314,9
10799255,2,5.3635276035120425,8
112996714,3,5.470781094521413,11
113147922,3,5.413921717591625,10
117428305,1,5.808547036240651,7
10576831,2,4.601169970849076,11
116288617,3,5.558694976713077,8
10377583,3,5.954562046446726,11
119058345,1,6.048177439352476,8
124686817,2,4.773673613071493,9
10618353,3,5.568614034966348,9
103384498,2,5.155845829686333,10
10370848,3,5.005972091745982,9
107736970,3,4.801419065103497,10
110042570,2,5.285923935260846,8
112905898,3,5.74201294300507,9
118785289,2,5.669885187448001,6
118066377,3,5.912682896861703,12
120549513,3,6.026599248644547,9
120817089,3,6.292672102416842,11
100069773,3,5.163462011686924,11
118559025,3,4.373033268541922,10
120948521,3,5.282747109637535,10
10344320,2,4.719337530489203,6
10364589,3,5.451419591632841,10
106973146,0,5.483960335739198,7
113485593,2,5.4651056695085725,9
118877049,1,5.6224885596422425,8
122079457,2,5.2091891063346925,7
102748698,0,5.758178858185269,3
10712014,2,4.2801690002865564,10
118818985,3,6.075040403956483,9
122939081,3,5.149713251600014,11
10518924,1,5.03931532910263,7
112044866,3,6.362995844979083,8
117109065,3,5.304773204328487,8
10726147,3,5.022466109520192,10
111193122,3,5.579067995229053,11
112040778,2,6.053269849165943,3
119149737,3,6.358905504864704,8
121572297,3,6.30822157405301,5
103191818,3,5.809842430502454,11
10413087,2,6.425404046316369,9
10466684,2,5.405420827716611,9
110962402,1,4.82913860773116,8
123025297,3,5.3731558772347405,10
125155433,2,4.305364977221116,9
10334732,0,5.168569931325819,5
118475913,3,5.154839992300114,9
100134611,3,5.319191500760179,9
100147671,3,5.796385800816492,11
10258665,2,5.302754528447894,10
113493697,3,5.2878907510048565,9
102928218,1,5.22522433104848,9
10298963,2,4.790883985493349,11
10632815,3,4.539467038727424,8
10312874,3,5.205371495827988,11
10788532,3,5.828012568108918,11
116706233,3,6.119060796045853,12
119346545,3,4.45506259200737,8
10804247,3,5.67075318224142,10
110105858,0,4.974983108737619,7
124928417,3,5.092418163855353,10
107699026,3,5.566374160966096,12
116795681,2,5.267937261228098,3
10416907,3,5.7050428386755865,8
10642486,1,5.128297627946828,6
111205226,3,5.322729814155745,12
123314609,3,5.319044334989101,10
100038207,2,4.2296384135690355,6
107045802,2,5.3755376917256035,7
10742814,2,5.115625945770571,7
115755785,3,5.460934724173663,11
116737865,2,5.7652391858679835,7
118066617,3,5.082848555650545,8
118862313,1,4.613612149436247,6
123679329,3,5.326635893618588,10
10215664,2,5.799786597135317,9
115073537,3,6.238287599142208,11
117055625,3,5.437588231067651,9
125102361,3,6.276656389273647,10
125119169,3,5.114561980279954,7
10183941,3,5.101799290619613,10
117916001,2,5.113070390683101,9
120625801,2,4.981381060057118,9
10232315,3,5.7636936309125,13
117042865,3,5.621407799726733,7
100122337,1,5.308515401071281,7
112912010,2,5.028335581961963,10
122106617,3,5.344416036066585,11
101180274,3,5.001203076449939,13
10678111,3,5.253056368929007,8
113632273,1,5.689814023539424,8
115861121,3,5.117098384682493,10
120882097,3,6.091531317865042,9
125155241,1,5.542453751068676,9
105233010,2,4.859507742022874,9
116479041,3,5.218218412716848,11
117015113,3,5.843809957214163,11
101393874,3,5.272951374752792,9
103404602,3,5.8276688405633665,10
10703085,3,5.323334935855774,7
102697066,3,6.049323772138372,11
10365330,2,4.97100023934523,10
117056801,2,5.639317321681521,9
124001625,3,5.903478007461197,11
10117471,2,5.5818127192886555,10
103648954,3,5.104553986505702,9
115619153,3,5.067630934270009,9
100023698,2,5.70252998572518,9
102086882,2,5.656913179305408,8
104583538,3,4.679991338211775,9
108061506,3,6.032634343403344,8
118789185,2,5.316269654314312,6
118308465,3,4.844469617980924,7
10012191,3,5.33368586238875,10
106834122,3,5.265827120005796,8
107410522,3,5.527280162270231,8
114183305,2,5.862921578475237,8
119271329,3,5.570799830081804,8
121005753,3,5.422988487966347,10
111356426,3,6.042072564927378,7
121781761,2,5.664553403303176,10
10219599,3,5.265794173266876,10
121658489,2,5.1740955662763035,10
10100267,3,5.304111970201174,10
10120267,3,5.557234885146792,11
10696059,3,6.093864767848505,8
10757702,1,5.199731081577005,10
124274137,3,5.606086813764757,9
10294745,3,6.117301463974357,10
10749684,1,6.163032239191669,4
117013553,3,5.442334464072668,10
118970753,3,5.719093859145346,6
119233153,3,4.923189859563747,9
100532962,3,5.70513416654701,8
10290949,0,5.5500496761537015,9
107080018,3,5.019141173300668,9
10793094,3,5.708213026249123,11
115777233,1,4.415129948534707,9
118800777,3,5.617962292975274,12
10102738,3,6.102943808467823,9
