courier_id,level,speed,max_load
107699026,3,5.19344727898475,12
116795681,2,5.797295770277929,3
116288617,3,5.279641401392399,8
119719617,2,6.2260089870368045,10
102748698,3,5.520552383233007,11
10712014,2,4.435692548522861,10
10748345,3,5.230648725985211,9
118818985,3,6.207756872824818,9
122939081,3,5.490154327503599,11
10619173,2,5.565696503047282,9
10699173,3,5.526863939626736,10
10799255,2,5.639568612872965,8
112525786,1,5.335515505011162,5
112996714,3,5.757435030191115,11
113147922,3,5.414500815026097,10
116274473,3,5.733820484582682,10
117428305,2,5.76257449079111,7
100023698,2,5.204792266191175,9
102086882,2,5.3039481446350685,8
104583538,3,4.774048801000166,9
108061506,3,6.0453633200800105,6
118789185,3,5.5889373268986136,8
10525316,3,5.312312678219281,5
112516818,3,5.750323059014137,9
117068537,3,5.9245659977175915,10
118558089,2,6.0991965824733185,9
111356426,3,6.243630248278454,7
121781761,3,5.740276203517293,10
102505146,3,5.426503744004923,13
10360357,2,4.842712426421061,7
111025498,3,5.329380922831148,11
118266025,3,5.385741813284697,10
10513697,3,5.377256425836488,10
10656566,3,5.477141178700354,10
10711180,3,6.109211898429101,9
107672506,1,5.605926417136692,7
10788423,3,4.3897038375462065,11
117025081,3,5.505009181917971,10
117672601,3,6.405323893966782,9
118667561,3,5.944606493947383,11
100069773,3,5.389061493124695,11
106108922,3,5.5646315587154875,11
118559025,3,6.039406687855115,10
120948521,3,5.622224016934991,8
118778673,2,5.570734326573551,2
118888121,3,5.622984534182951,11
10102738,3,5.877866103329144,9
105676642,3,6.669699656606078,10
10766650,3,5.789128644305145,9
123756545,1,5.15228251288454,3
102333794,2,6.366951287180327,8
117070713,3,5.182957054542107,6
118662905,3,5.2662932925492685,10
102054458,2,5.435670355852552,7
111227890,3,6.013504802975587,9
117026449,3,5.379537300245421,8
118533169,1,5.742943393437871,9
10429491,3,5.682067680960573,10
10742004,2,4.7754012738433556,9
10748334,2,6.463130157791238,8
122011449,3,5.585806100986602,10
10659886,3,6.056003206467664,7
119899809,3,5.779780127059084,10
120119785,3,5.641472995608292,8
123931449,3,5.335719849499993,10
10281321,3,5.935909959013109,10
10751501,2,6.116952969904043,9
10774871,3,5.674089948900285,9
117488401,3,5.974664963411914,10
10038649,2,5.780494672651102,10
10181667,2,5.649323254943308,7
102064138,2,6.0766630738277,9
10507382,3,6.010792873133518,10
10840157,3,5.487184108067148,6
116377137,3,6.139478812476825,9
103191818,3,5.770086195016049,11
10413087,3,5.974445030764135,9
10185816,3,5.1264287763723155,11
102159722,2,6.314619146458922,9
117026369,3,5.310459225377061,9
119282937,2,5.499219804872989,3
122726849,3,4.506707711079965,9
10249075,3,5.275088907361313,10
10319201,3,6.065596954260363,9
10531988,3,5.549951744308127,7
10721724,3,4.966281204213958,9
113782457,3,5.397491178058957,11
118798041,3,4.963234565567971,8
10294745,3,5.95693749606885,10
10749684,2,5.939596033286443,9
107597442,2,6.537733174687521,9
117013553,3,5.307785861209489,10
118970753,2,5.830983429850892,6
10334732,3,5.752274580331629,5
118475913,3,4.426738031589526,9
119918177,3,5.2752256661927674,9
102106834,3,5.715822592266699,10
10748878,2,5.8083306866428055,9
10199051,3,4.823910708337506,11
10361752,3,5.988787699528417,9
118916329,3,5.291049582073619,9
119531657,3,6.61780165281432,8
10618353,3,5.627530683184125,7
10311341,3,5.466430823036493,10
10377583,3,5.740017531175856,11
10731743,2,5.620746182408626,3
119058345,2,5.489492976342881,8
124686817,3,5.683188595064232,9
10760325,2,5.9368376490048895,9
114286177,3,5.765864722095643,8
121788009,3,5.6417839455898475,10
102697066,3,6.228900851704903,11
118304897,3,5.922672731746519,11
118332065,2,6.401844823411285,7
124001625,3,5.701374903677433,11
120551017,3,5.815264613487816,12
10405101,3,6.04784458929398,10
10584671,1,5.952046764142447,3
106568746,2,5.765224603292659,6
106623778,2,6.277136044186308,9
111731282,2,5.705020636541014,9
123968217,2,5.975251363163722,7
101180274,3,5.871097652268506,15
10678111,3,5.383113887318541,10
113632273,2,6.0870103880450825,8
115861121,3,5.531083693555781,8
120882097,3,6.5285320657479495,9
125155241,3,5.44365508435964,9
121658489,3,5.575273624004035,10
122060865,3,5.725870128753129,9
101914266,3,5.528310680085133,10
102085666,2,6.930632189341545,6
103384498,3,5.404460374308598,10
10370848,3,5.6698899355526295,9
107736970,3,4.986120843157334,10
110042570,3,5.657407641473311,8
112905898,3,5.964764985639201,9
118456833,1,5.451230577271648,11
118785289,3,5.603792958212859,6
103258066,1,5.539153283327321,6
10804247,2,5.92775383292903,12
110105858,3,5.196884753210456,9
113078386,3,4.795795392057402,9
124928417,3,5.481132469821385,10
10303438,3,6.172413310624012,8
107130514,2,6.38450310660107,10
118781361,3,6.403324742499581,11
121955505,2,5.987632370443685,8
10518924,2,5.474113655731731,7
112044866,3,6.210169079531491,8
117027985,3,5.6194803937070965,5
117109065,3,5.124498274907832,8
109539178,3,5.050399172302685,10
118797393,2,5.303785664453608,8
121970409,2,5.629988389112165,1
10098837,3,5.746424894877431,12
10323658,3,5.63201106149801,10
114674785,2,5.4657602852020455,3
116971497,3,5.3529430979069215,8
118781177,3,5.118369785546807,12
102449370,2,5.260447526365071,9
117779017,3,5.893178492360591,8
118533225,3,5.704956073699918,11
10021791,3,5.470341631724555,12
102358466,3,5.8015697156781005,9
10572143,0,5.5221031161150975,10
114244561,2,5.7252517790751805,7
116050601,2,5.461273713180221,5
118760649,3,5.046338985660246,10
123948441,2,5.497068604754762,8
124924697,2,5.765275087165009,8
10416907,3,5.836335527940219,8
10697343,2,5.767097163270144,11
111205226,3,5.584254181865988,12
118918017,3,5.156395716053079,10
120270738,3,5.612103000363194,6
123314609,3,5.170777164559019,10
113419889,2,5.682306346486111,8
118308465,3,5.549531125713242,7
10306647,2,5.635082169768825,9
117022737,3,5.5008836158319045,12
117108873,3,5.488782350390801,8
122220689,3,5.706320897011398,12
10037225,2,4.841436313856856,9
10341727,2,5.985402618512856,8
10668497,3,5.19597156036783,9
110997610,2,5.757740749989888,9
111845074,3,5.309020786882712,11
116190881,3,5.842683541620713,9
118795769,3,5.7886639240694535,5
120858513,3,4.379218041349862,9
121123553,3,5.799734622628645,9
10161032,3,6.066401692755148,9
114595465,1,5.265520003009938,9
116872833,3,5.656464369241041,9
118790673,2,5.231080734589753,3
118831497,3,4.83934535202978,8
10215664,2,5.918345877773792,9
112665362,1,5.6726639433365795,11
115073537,3,5.858801752140117,11
118894089,2,5.164202162130821,10
125102361,3,5.952575879574636,10
125119169,3,4.988700790693644,9
10183941,3,5.620252368204211,10
117916001,3,5.5919873614094655,9
120625801,3,5.48222403024159,9
105226074,3,5.410338849273714,11
105514250,2,5.4572772443725945,4
119961113,3,5.745612923332876,9
122153417,3,5.487304803837847,4
10155815,3,5.756995918622864,13
10470630,3,6.491149411010992,8
111187786,1,5.695536317268469,5
122154985,3,5.196266838310627,9
10645907,3,5.748967214136911,9
10782205,3,6.231480119123385,9
117160881,3,5.505633617514796,9
118801985,2,6.227438411116396,7
124259025,2,5.814476117634464,6
123810001,3,5.316043284006267,10
10663375,3,4.292308674900484,10
10717922,2,5.353382320314487,6
122287833,3,5.750626908418596,13
10123801,3,5.12135554824908,10
101364834,2,4.371630935707632,4
10312874,2,4.999074223384013,11
10728396,1,6.048780214997083,3
10788532,3,6.274140947175467,11
116706233,3,5.463153672872784,12
119346545,3,4.842831055587219,8
10081729,2,5.026369111907007,10
10401287,3,5.44834386920472,9
10542153,3,5.562785155293673,9
10633991,3,5.8657861585167215,11
106503746,1,5.669381065799829,2
118306897,2,4.7324115277926655,8
111995434,3,6.222770566590228,11
112075042,3,5.2926026495872165,9
102952578,3,5.742525556611836,9
10638398,3,5.570893613602153,9
113977305,3,5.381140865733812,11
118811881,3,5.253809377160453,11
124682649,3,5.695217744628627,12
10039046,3,5.940769769801868,11
10282591,3,5.38604946810451,10
118702473,2,5.462555689001787,7
101928706,1,5.650168450231451,8
10194307,2,5.911387537071809,8
10322363,3,5.911277313913099,9
114811105,3,5.434363901959172,9
118322641,2,6.392512090681302,7
118792841,3,5.540108786526438,10
10232969,3,5.674639603796761,8
10770945,3,5.875870694559484,10
120549513,3,5.991214999146411,9
120817089,3,6.082631467290207,11
102693874,1,5.412213297651133,8
10687789,3,5.504208590960774,9
110812290,3,5.880830425433022,5
10476665,3,5.727821078513675,9
117065769,2,5.587385297268964,5
112040778,2,6.1524055341089445,3
119149737,3,6.1502587518206715,8
121572297,3,6.347918242007916,7
10438747,2,6.01310772601778,7
10731534,3,6.126861531722272,10
108136778,3,4.9015176062115176,9
119149921,2,5.559272639531434,9
121908329,3,5.611643583264791,9
117009049,3,5.812248429931718,12
118666249,3,6.1419451597586345,9
100170616,3,5.366923153251872,10
118923665,3,5.837421029331627,9
125775258,2,5.239694108953139,8
10100267,3,4.678167657202313,10
10120267,3,5.237624818525514,11
10696059,3,6.1168855133566575,8
10757702,2,5.185574114299007,10
122093097,3,5.675677339041476,11
124274137,3,5.240089635471071,9
100134611,3,5.416837626971857,9
100147671,3,5.320948175940642,11
113493697,3,5.256913985807024,9
117054313,2,5.712444345004387,11
118009457,3,5.533392496329916,10
122904977,3,5.746028879852836,10
124546193,2,5.2431191063711,9
10148788,1,5.759050012522934,8
105641514,2,5.624408505733516,8
117208745,3,5.610102854405333,8
10208063,3,5.747126379313753,11
10272985,3,5.2557984089324705,10
10579286,2,5.319313465631252,7
10762615,3,5.808959797918326,9
117124913,2,5.265434629690931,7
118322689,3,5.885441623079257,6
125812730,3,5.461417821710126,8
10138087,3,5.324603476752495,12
10112683,3,4.651612464572016,10
102386650,2,5.5380695092983245,10
10303432,2,4.775210440022978,9
10642055,2,5.432378293629149,10
106582138,2,5.3187176388118695,7
113440065,3,4.848487979769089,12
115025641,3,5.660067644980332,8
118816345,3,5.5712200470409545,12
123213849,2,5.482156642495009,8
125964650,3,5.6493875691168185,11
100149376,3,5.72316418963621,10
103679442,3,4.991167340817672,9
117024145,3,5.694256606189839,9
100532962,0,4.778690323251853,12
10290949,3,5.944510505086504,11
107080018,3,4.832400697618765,9
10793094,3,5.806596796225123,11
112906890,2,5.718047789374284,6
115777233,2,4.458408619037686,9
118800777,3,6.0693814194178755,12
10043801,3,5.518610098375637,9
103493258,3,5.653871249188934,8
103502002,3,4.437426468845263,9
118437025,2,5.533889494197445,7
118841633,3,5.648855020762961,9
122081305,3,5.61534645432691,10
125864962,2,5.823399957104927,8
115164545,2,5.514079390166139,10
116446601,2,5.6017613353340865,9
119340785,3,5.943020428977609,9
123241265,2,5.90948655319062,9
10183602,3,6.082425993765886,11
102688330,2,5.637594187671254,8
10574465,2,5.52997602943349,10
10649045,3,5.466513004767137,10
10219599,3,5.924429781662593,10
10664091,1,4.911102340297039,3
10206063,3,6.051067559742074,12
117054417,3,4.726816295308006,11
118803601,2,5.645763396707492,9
103155394,3,5.563063397354195,8
10636336,3,5.6040888206689194,11
116929025,2,5.405748853202541,7
102246634,2,6.180738775712461,7
10548486,3,4.9571916516139165,10
10676303,2,5.780802612514665,10
10747277,3,5.02381479560398,8
116117241,3,5.428379418518413,10
118789345,3,5.624926958669543,8
123563353,3,5.221292008449492,10
116581473,2,6.176982646528636,8
122942881,3,5.621139525957707,8
113186569,3,5.995012494309155,9
118804441,3,5.470005148255412,11
117010761,3,5.5213693505470784,7
117040001,2,6.10811183148617,10
107874090,3,6.2720449401803435,9
114323969,2,5.344570145340291,10
114797801,2,6.405597015938163,9
106164450,2,5.248991452112623,11
10797771,3,5.332967793076434,10
118248009,3,5.473968778972303,10
120130201,3,5.262433069496522,10
10671986,3,5.736298851594699,9
109696338,2,5.12703811279208,9
117013905,3,5.762499110542485,10
102928218,2,4.36268028038709,9
10298963,3,5.286122358035176,11
10632815,3,4.766836564103139,8
118791281,2,5.629910539657318,6
107647570,3,5.789266976332786,11
113601193,3,5.576237273645742,6
118782929,2,5.81768915061383,9
118808889,3,5.540949983548039,11
125891962,2,5.4443153209839,6
10417888,2,4.862986230429148,8
10443328,2,5.642955276602596,13
110962402,2,5.468632445763256,8
123025297,3,5.853157699286647,10
125155433,3,4.689625576534468,9
10344320,2,5.066152841041803,6
10364589,3,5.4436442230152124,10
10516487,2,5.652203561667409,10
106973146,2,5.731047686756991,8
113485593,2,5.499423923828015,9
118877049,2,5.890187900649318,8
122079457,2,5.738985951655416,7
100122337,3,5.679055543003402,7
112912010,3,5.55445255738776,10
114454825,1,5.787388160214614,6
122106617,3,5.699851387808698,11
10659267,2,5.611565417714745,8
116502929,3,6.064985687763459,9
118890377,2,5.703263504748844,4
10063192,3,5.305718883855485,10
101943338,1,6.905214018732699,3
101958914,2,5.5438506233980895,10
10278301,3,5.81969330753448,9
10767994,3,6.013200459288068,8
112597122,3,5.882703298629773,11
118800849,3,5.4469080196183155,8
100038207,3,6.1193461716722455,6
10587453,1,5.973817367554106,5
107045802,2,5.4433766348260635,7
10742814,2,5.0754039128733295,9
113152290,2,4.571309595819584,9
115755785,3,5.697448964040145,11
116737865,2,5.265323236139074,7
118066617,3,5.168929360024653,1
118862313,2,5.151863664895904,6
123679329,3,5.281107850044737,12
10392454,3,5.246797706718736,11
10779201,3,5.649822772590571,10
10416024,3,5.672088513862536,10
10566682,3,5.681059839224642,10
113067034,3,6.062347695976389,11
117042817,3,5.778067771806731,8
10573369,2,5.928814829416986,3
10726147,3,4.828015722974203,10
111193122,3,5.681903986310343,11
100240426,3,6.019274883633223,9
101437378,3,5.80378356595548,6
101992442,2,5.454816674763206,8
118686593,3,5.065342571466742,8
121657113,2,5.818497540770297,5
123459073,2,5.656306486544044,7
10803665,3,5.282077742408914,11
112027066,3,6.103408592294455,12
115862809,2,5.85737007046761,7
100177162,2,5.570425238743437,5
10392466,3,4.98390297597149,10
10614152,3,5.5689607223221556,8
116642425,3,5.30882833978909,13
118665761,3,5.884451815943495,9
122220553,3,5.7989781089060894,10
125892122,2,5.494681520717758,6
10188077,3,5.413339680616158,9
102503626,3,5.737820849362426,11
10489414,3,5.48399094325775,8
10770943,3,5.612991694180824,10
117015105,2,6.030642576693879,8
10537433,2,4.701330882635089,10
118798641,3,5.659574593490193,7
122077169,2,5.834703107229007,12
104989810,2,5.933517976987794,7
10756966,2,5.695904393773404,9
118726337,2,4.5328918251353585,5
118805049,3,4.816261327055279,10
10194017,3,5.425141812849115,10
10295716,3,5.5330956578600885,10
112905946,3,5.464156560759246,9
121974361,3,5.6451428823466445,10
10239433,3,6.063641546614044,10
10386183,3,4.872494178735685,13
10619850,2,5.864472636409953,5
110846282,2,5.195111880928963,7
117464353,3,6.509777935341291,9
125608938,1,5.477975869232579,5
102437106,3,5.392556249584246,11
10329228,3,5.6207091381661725,10
118787313,3,5.566028331860192,14
119749761,3,5.183722800790829,12
10596763,2,5.426387660452793,7
10720158,3,5.49370929763462,11
118329481,3,4.509695584425242,11
118427817,3,5.656605816189422,11
118673761,3,6.26522000081793,12
102505130,3,5.857289994027866,11
10359074,3,5.91412761715186,11
10756147,3,5.558080848490835,9
114634969,3,5.197371987561156,10
117066833,3,5.766747375385801,8
117451033,3,4.8067108490065165,9
118760809,3,5.652045094036664,9
101393874,3,5.109978103240007,9
103404602,2,5.422390706169309,12
10703085,3,5.567244386271115,7
103738138,3,5.772406985899436,7
10491749,3,4.119245070264618,9
121157737,2,4.463650101760374,7
10784899,3,5.138660296225341,9
112905002,3,6.399678590473531,11
115867977,3,5.959094188463362,9
10127695,2,5.340969068341719,7
102401578,3,6.208393116220003,12
102499938,3,5.584677703139528,8
10627115,3,5.397698936374109,7
10330725,3,5.710074622543514,9
10548799,3,5.8331001323882585,8
10700099,3,5.612609804341708,11
113172298,3,5.409312309633539,10
115450025,3,6.241051834846253,13
116133289,3,5.164157259521618,11
121629529,2,5.95805847688846,7
122294201,2,6.009520383585207,11
105233010,2,5.065132786312992,9
10622520,2,5.735299224696618,10
116479041,3,5.650523582000748,11
117015113,3,5.877236360228531,11
103216506,3,5.732759772731812,10
10572923,2,5.099884297443188,8
119489953,2,5.441645340583557,5
102996298,3,5.834542979597711,6
103216602,3,6.472513134893078,10
10582930,2,5.5038064021609365,7
118802153,3,5.438235995255181,10
119535041,3,5.621257472670537,9
122244937,2,5.710917913874817,10
113736177,3,5.514563800279592,10
118333873,3,5.811593157229473,10
118981753,3,5.6275364664812635,11
119684969,2,5.721378876653763,6
10100628,3,5.671634274168891,13
10210023,2,5.989177636491701,6
10293468,3,5.984454208352523,8
10776078,3,5.64859329144247,8
118790761,3,5.623569010564421,10
118819641,3,6.147014750471603,9
122881657,3,5.614411890760662,8
124267545,3,5.603494255155268,6
10232315,3,5.850154413228662,13
10626566,3,5.776652918106108,9
10703923,1,5.4100426011759675,9
117042865,3,5.968680314924158,7
10012508,3,6.163096912945614,9
10094682,3,4.855662876456997,4
106364250,3,5.60700426885675,10
117056185,3,6.180756071065021,8
118593769,3,5.912569273472326,10
125552498,2,5.664018499618446,9
10278503,3,5.524436837817172,9
10619176,1,5.643772231373861,11
118970329,3,4.845003439104849,9
102117082,1,5.829034893600443,5
10553059,3,5.618475168033213,9
111618922,3,5.290604808033227,9
103401674,2,5.758693036621553,8
106539714,2,6.008204389791292,3
10826871,3,5.796929485697679,7
109511434,3,4.965682724875595,11
118691289,3,5.661126328474029,10
120601473,2,5.862779519278417,9
103185202,2,5.377209040550206,11
106359962,3,5.587516954827007,11
112022106,3,5.284565602787859,10
118814697,2,5.499207367261958,6
10492242,3,5.441981769417176,10
10648133,3,5.67847609662756,10
113666801,3,6.037033856985837,12
100076651,3,5.934113863043221,9
118795745,3,5.487448117919066,8
124928145,3,5.522374797106455,10
101915922,3,6.538623175948051,8
10697887,3,5.643406971874278,10
10719665,3,5.716319030534015,8
10768209,3,5.945755075015421,10
113793937,3,5.630790666697918,11
117115569,2,5.711315657937139,4
118787761,2,5.458329943748313,9
10681905,3,5.7786456239395925,10
110944498,3,5.519257375374139,9
123511401,3,5.660391292811855,11
102938282,3,5.960876708698009,8
118796473,1,5.762074048703321,3
118908809,3,5.359071626367386,10
100002652,3,5.8959165586135684,10
10665583,2,5.381740914328742,5
110577578,2,5.61308715403011,3
117164105,3,5.950610974629364,7
10366255,3,5.055609275722936,8
10696204,3,5.285931931226781,10
114464161,3,4.964064726779186,12
115753441,3,5.90200287635669,9
116505025,3,5.564532679110908,10
10324609,2,5.726902927373501,8
110941154,3,5.689443896145844,9
117020457,3,5.411335412438902,9
117026577,1,5.590042806383965,8
117062825,3,5.849978344621505,13
103133802,2,6.421051480232579,3
103161530,3,5.451062421245595,11
112480378,2,5.225533032443394,6
118808241,3,5.137221906719461,10
120939545,2,5.411025211028548,9
10117471,3,5.683454743259357,8
10313234,1,5.426454861891177,8
103648954,3,5.868214571845551,9
115619153,3,5.796473826811207,9
124981409,1,6.3959451718160745,5
106581010,3,5.902013369729287,10
117074225,3,5.282157557386194,7
118789929,2,4.909876282619603,7
10097074,2,5.944039510846428,7
101009538,3,6.161310824035763,12
10458730,3,5.278569272328428,12
10067592,3,5.568555885003124,8
10194640,3,5.456124691959822,11
10536439,3,5.458718302061085,9
10542498,3,5.339128664183486,11
10783757,3,5.701858683302418,7
118310905,3,6.265822762349541,12
120558729,3,5.704312852050525,11
124973465,3,5.74688690501998,11
103040946,2,4.815829374040419,6
117008849,3,5.820888394719878,8
118715465,3,6.193977453564934,8
119749201,3,5.335580093851852,9
10272326,3,4.937006619410925,10
10648079,3,5.990757224489077,10
110624410,3,4.546437016729039,10
111751082,3,5.570536213552634,11
121163233,3,5.782685295974843,9
123497569,1,5.872439204644987,7
10354617,2,5.657490355052826,5
114595425,2,5.465670567079945,7
10670465,2,4.872929669126776,7
10816376,3,5.906160457720803,9
118448081,2,5.837003038240532,8
125330265,2,5.715821736261009,8
103328290,3,6.147059568967754,11
115752577,3,4.41149045466683,8
117075241,3,5.485986401672274,8
117113497,3,5.537264791237768,13
118891361,2,5.732085288115724,7
118916617,3,5.325263710516077,11
118918985,3,6.454740020675764,9
10487413,3,6.547554339967658,8
118200593,1,5.428435761332781,8
118644385,3,4.277758049303523,10
100002543,3,5.47943281585274,10
10038661,3,5.5466847294433785,10
101266154,2,5.57458302956773,9
10583026,2,5.231474953651879,3
125102201,2,5.256245955234923,7
101269810,3,5.028896353387187,9
10617582,3,6.421353415380583,9
10773341,2,5.650920417569723,9
10457899,3,5.374406047611913,9
114251585,1,5.486944115490608,3
10053442,2,5.596644588989892,9
114783777,3,5.711662383831507,8
119500977,2,5.728972191930149,3
122367425,3,5.60505111162933,10
102505842,3,5.340562430747118,11
105626402,3,6.034689121939929,8
110943594,2,5.468013467321291,7
10459881,3,6.139433592737205,9
10604965,3,6.092706320017359,9
115002465,3,5.238871176847515,11
118817865,2,4.507318725129349,9
120448506,2,5.704712696945244,7
105276506,3,4.977603069074252,15
10805160,2,6.586725640357734,9
110622026,3,4.459739082976809,9
117049569,3,6.550107924769622,9
125779698,3,5.297597773955426,12
10012191,3,5.933698252313833,10
106834122,3,5.500863749297949,6
107410522,3,5.217394601397821,8
10789434,2,4.967695421794823,7
114183305,3,5.984523392957373,8
119271329,3,5.671791249686813,8
121005753,3,5.712142604350913,6
10212716,2,5.3719445371708625,6
118787185,2,6.019362631680972,5
104838370,3,4.655614670285306,9
113980657,2,5.895963388710885,8
10469547,2,5.943846248840142,5
113666817,3,6.177866904935006,11
118690377,3,5.6103986871623555,9
120434978,3,6.01872084405262,10
100084429,3,5.979327776986825,11
10335674,3,5.578785472964207,9
10350067,2,5.999028484223878,9
10038653,3,5.672901391048435,11
102837378,2,5.350387350771443,8
10690649,3,4.716056397757134,9
10711258,3,5.764006419214995,10
111196866,2,4.158562792228954,9
120104001,3,5.4376422377562745,10
10305435,2,4.440448476693488,9
10477197,3,5.719107112579992,9
10712195,3,5.32062590862032,9
118774137,3,5.494905842872461,8
125387458,2,5.386129621028994,10
10515102,2,4.980240924168084,10
10739435,3,6.368392273250781,8
10751154,3,6.081210466010118,8
120171578,2,5.750290180602048,5
10271563,2,5.727521502545037,2
102895674,3,5.926023517232643,12
113600721,3,6.174901404166329,11
123510313,3,5.153810472835998,10
101419538,3,5.904263082680391,11
102225434,2,6.184597879644999,6
10650683,3,5.4752543219684355,10
119069129,3,5.524719532296243,10
119663369,3,5.141350119898454,9
101166018,3,5.869412257313794,10
10321101,3,6.346086197931313,11
10449032,3,5.178092567985777,9
10609169,3,6.028500528780751,11
10765017,2,6.275217040589084,8
10803667,3,4.705186598241221,9
116191217,3,5.53122222719902,9
117069353,3,5.7820514482993985,9
123321857,3,5.719142197959899,10
111811122,2,5.358663445370426,7
112007530,2,5.407215148330076,7
115749225,3,5.674150240204969,10
117056905,3,5.235718386954901,10
117106585,1,5.804484416435574,3
10275639,3,4.488793861234169,9
10294613,3,5.767548617660382,11
103441042,3,5.655302395551773,6
118800217,3,5.3166727537661,9
10135747,1,4.3780772001719255,7
10393533,3,5.959886593215029,11
107694242,1,5.710440881685266,3
110512450,3,5.827302655959086,10
116989929,3,6.007152035795997,9
118787177,2,4.567147350130842,9
118809849,3,4.8225896013705425,9
120644769,3,5.330748291671012,8
121168273,3,5.848865982158424,9
116849473,3,6.210824520579557,12
10250573,3,6.15280907623154,9
