courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100002543,0,2100075423059314102,正常天气,121.631386,39.134184,121.621114,39.133431,1582256837,1582257379,1582257409,1582259597,1582258457,3f3df1b8862af65746bb49609eeb57c7,5c9c9ca9271ff717255d2068c1bb79ed
100002543,0,2100075422789371468,正常天气,121.629854,39.134711,121.607654,39.128001,1582257790,1582257791,1582257830,1582260310,1582258691,427956eae5d8bf0cda42593f3ac4d8fc,18e2305e99dbc89aaec8dac3d89c5a85
100002652,0,2100075415175234624,正常天气,121.566356,39.149935,121.548444,39.145661,1582252549,1582252550,1582252569,1582255249,1582253990,4670fa58c5d3942faf437a008b4cc934,adfe4aafa9da1cc27b7762cc082be000
100002652,0,2100075416130749977,正常天气,121.54995,39.150131,121.545994,39.146361,1582254125,1582254126,1582254190,1582257365,1582255206,ad8222e53243dd2a7f9440278ca6a5f9,efe575b81c922d8cc0e1da84d1639ccc
100002652,0,2100075418091685090,正常天气,121.549914,39.150209,121.545834,39.150411,1582254391,1582254402,1582254430,1582256191,1582255122,f56e126110ecda18f474a71a2b2a8604,c1602f198a89acf920c147f98b17bad9
100002652,0,2100075417942164706,正常天气,121.549914,39.150209,121.544144,39.150701,1582255142,1582255162,1582255210,1582257062,1582255822,780f2f5c5926f5bcff008b2c14ceac37,c1602f198a89acf920c147f98b17bad9
100002652,0,2100075419844707865,正常天气,121.54995,39.150131,121.540784,39.131961,1582256074,1582256075,1582256231,1582259014,1582257095,d3a1d7a1c044e6218ad3e77abbe3b0c4,efe575b81c922d8cc0e1da84d1639ccc
100002652,0,2100075420855796962,正常天气,121.549914,39.150209,121.546994,39.131471,1582256567,1582256577,1582256590,1582258847,1582257237,f863d45562286d8b7b4a5439f0125cd9,c1602f198a89acf920c147f98b17bad9
100002652,0,2100075423256249570,正常天气,121.549914,39.150209,121.549974,39.139301,1582256698,1582256711,1582256770,1582258798,1582257371,1590797dd12acb77cb741abe26659c24,c1602f198a89acf920c147f98b17bad9
100002652,1,2100075426335065697,正常天气,121.551669,39.142656,121.569144,39.150831,1582259047,1582259079,1582259110,1582261267,1582260159,e58ff50b85abd97f3c78b8582b2cbf90,e036eb7e4d3528ba9ca9cd656850a737
100002652,1,2100075427200042851,正常天气,121.553204,39.142561,121.579604,39.153211,1582259194,1582259195,1582259230,1582262614,1582259915,3d5b6ebc1aea388b768ae674257a1018,449b391ac1c06a773c70b8ce2b3d1e05
100002652,1,2100075426903885337,正常天气,121.551981,39.142575,121.570944,39.150151,1582259424,1582259430,1582259470,1582261464,1582260030,060abd3a19198580904a5e956c37e28f,0eef26689ddde012dc8b38e019734ed8
100002652,2,2100075453861463672,正常天气,121.568256,39.149578,121.562534,39.137171,1582281258,1582281279,1582281310,1582283538,1582281819,af28e3af04008963774079f832507e37,075822e67cb055f83bebd1cd7c46cd89
100002652,2,2100075456152142849,正常天气,121.566157,39.149533,121.565654,39.135981,1582281398,1582281399,1582281429,1582284938,1582282299,24dac3f2da8b8bcd0e2a802df7c7a1d0,87d9b76b8676a17ae303cdba3b467f7b
100006950,0,2100075419114538191,正常天气,121.412065,39.042014,121.417294,39.030841,1582255283,1582255293,1582255300,1582258523,1582256553,177e5c1aa5ac21858199c2956a4d3ca0,220f339989439329a2d9d5390db84ee2
100006950,0,2100075420695169000,正常天气,121.411749,39.041281,121.401884,39.024011,1582255590,1582255591,1582255780,1582258710,1582256491,f46d48d65be494fe6d1d99f788297f63,d51c0fd59591e87ffdef9faa4a905906
100006950,0,2100075420490073511,正常天气,121.411278,39.042062,121.421734,39.029891,1582255800,1582255801,1582255841,1582259100,1582257001,8ef2b6a3f26b5a5e3e3706857792d753,db0676cae7aae97eebd87690d31cdc5a
100006950,0,2100075422386652848,正常天气,121.404149,39.03521,121.400134,39.022221,1582257146,1582257147,1582257399,1582260326,1582258107,6bd57657f412bec5b3b4e689723d2cf8,127c72cfcf0e3e14df8e2cf200354b08
