courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100002543,0,2100075258996982981,正常天气,121.628504,39.140268,121.623414,39.130441,1581992770,1581992777,1581992809,1581995050,1581993497,273859f78f51e53680898b383f55b0c2,6c0a5edb73182bca74425dcc773f3a27
100002543,0,2100075259566720990,正常天气,121.629701,39.139352,121.629314,39.137071,1581993059,1581993060,1581993109,1581994859,1581993960,3b848b906730af60862e41693b9628ad,374469acda40b1b0b5d34ab4a58cb194
100002543,1,2100075263206917708,正常天气,121.629854,39.134711,121.633864,39.131701,1581995729,1581995729,1581995749,1581997949,1581996629,6cd67d9b6f0150c77bda2eda01ae484c,18e2305e99dbc89aaec8dac3d89c5a85
100002543,1,2100075265330120308,正常天气,121.628645,39.134531,121.640364,39.132191,1581995974,1581995974,1581995989,1581998194,1581996754,645dac630ea2f8559a271ee4c65603d3,d5f36d54c0b0e914d6676fd87bfd5a0c
100002543,1,2100075264240977778,正常天气,121.647628,39.134979,121.666564,39.139481,1581996950,1581996951,1581997009,1581999410,1581997851,cb76b470876ed83ae151eb7a9d59838a,f162a471ee7b2bd0b1720c62fe472a60
100002652,1,2100075281005217220,正常天气,121.566184,39.150873,121.568944,39.145011,1582009419,1582009421,1582009449,1582011219,1582010321,6cba2de123c8732548633efbcb74cd95,4d30dba84f8b8f182484848b258ae865
100002652,1,2100075278904689920,正常天气,121.568039,39.150276,121.566334,39.142471,1582009671,1582009672,1582009689,1582011471,1582009850,7788e37a8bc29014547465e11514ef61,3405688461ca6264eaf6f085add4541f
100002652,2,2100075278676263988,正常天气,121.569456,39.146255,121.572124,39.149381,1582009086,1582009087,1582013229,1582015500,1582010587,c15fffd3d817123a318dde8ac6fdf4f4,9ae3b8a260ff69a300747814dedc3ddb
100002652,2,2100075282204198382,正常天气,121.565872,39.144911,121.574224,39.149811,1582012774,1582012775,1582012809,1582015294,1582013975,361d02aa38f4cc74d492bc7d14e4572f,6ba8a6835b6b8063c7484e7d77983d9e
100002652,2,2100075281575117825,正常天气,121.566157,39.149533,121.566614,39.147531,1582012900,1582012902,1582012929,1582015540,1582013622,6920d340c73155fd6eba6d5e51b64a1f,87d9b76b8676a17ae303cdba3b467f7b
100002652,3,2100075288734893759,正常天气,121.563794,39.149832,121.584004,39.133441,1582018871,1582018873,1582018930,1582021151,1582019473,63fe155b460a4b58c774ee2b161d493e,91aa8d134f4ed22d9771586f1ae4e1f3
100002652,3,2100075289426265791,正常天气,121.563794,39.149832,121.585674,39.133291,1582019032,1582019033,1582019049,1582021492,1582019633,25e8c85e4e04cfc3d1f2f473edfb7575,91aa8d134f4ed22d9771586f1ae4e1f3
100002652,4,2100075295414158788,正常天气,121.567467,39.150509,121.568354,39.136691,1582022710,1582022710,1582022769,1582025650,1582024210,c70fc80bd4b1cbf097400fd34ccdf542,f875a42c460a491003fc220202297084
100002652,4,2100075292751267519,正常天气,121.563794,39.149832,121.564834,39.139891,1582022894,1582022895,1582022949,1582024694,1582023495,a639b0d8fe25397918f0d473be269f91,91aa8d134f4ed22d9771586f1ae4e1f3
100002652,5,2100075297748059200,正常天气,121.566356,39.149935,121.571994,39.143011,1582027126,1582027127,1582027149,1582029466,1582027967,639c5d63b16cda36c7ccd34d6e3e1118,adfe4aafa9da1cc27b7762cc082be000
100002652,5,2100075297020347671,正常天气,121.567959,39.149602,121.572504,39.143091,1582027691,1582027692,1582027749,1582030151,1582028532,639c5d63b16cda36c7ccd34d6e3e1118,d93e0816a021549d4e9f3eb235361f95
