courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100002543,0,2100074789695587588,极恶劣天气,121.62723,39.134409,121.635774,39.142771,1581007050,1581007051,1581037369,1581039900,1581008551,753c1911e8a294c5db901f8555faff0c,a29df4ba343fafd7cf9bc6b0bd7322a7
100002543,0,2100074791918339332,极恶劣天气,121.62723,39.134409,121.637714,39.139961,1581032825,1581032825,1581037729,1581039900,1581034325,3c0081445ddd547a540f1efb86efba41,a29df4ba343fafd7cf9bc6b0bd7322a7
100002543,0,2100074793423800090,极恶劣天气,121.644649,39.135394,121.628354,39.132981,1581033458,1581033459,1581036048,1581038100,1581034959,4fdb588dc34ac31ce738a32696315b5d,27cb6aec03e1eeb53705662879bb28d0
100002543,0,2100074791661110522,极恶劣天气,121.654655,39.13302,121.633374,39.131511,1581034799,1581034800,1581034848,1581038459,1581035247,6cd67d9b6f0150c77bda2eda01ae484c,928fdec1040b570cc24703305bb46c7f
100002543,0,2100074792367228101,极恶劣天气,121.628504,39.140268,121.635254,39.143761,1581036784,1581036788,1581036828,1581040084,1581038048,77a415247f54bc98743b345ac7574118,6c0a5edb73182bca74425dcc773f3a27
100002543,0,2100074792396130205,极恶劣天气,121.634421,39.139818,121.645774,39.139081,1581037496,1581037496,1581037549,1581041036,1581038576,ec644a51c6b596e86ba50e46096e37a8,23c947e1c525293c569026ee89960600
100002543,0,2100074794152560498,极恶劣天气,121.647628,39.134979,121.628144,39.134661,1581039140,1581039140,1581039288,1581041540,1581039860,3b848b906730af60862e41693b9628ad,f162a471ee7b2bd0b1720c62fe472a60
100002543,0,2100074795140383776,极恶劣天气,121.627417,39.133745,121.628984,39.125051,1581039786,1581039788,1581039828,1581042246,1581040688,c5ea58c4de1e9cfc9e635ae862d0275c,79a4978e60c829336f7ed7069b7810ba
100002543,0,2100074796053660704,极恶劣天气,121.627417,39.133745,121.633424,39.134171,1581039857,1581039858,1581039888,1581042137,1581040758,9f3db32e96afb29338850172afa12a55,79a4978e60c829336f7ed7069b7810ba
100002543,1,2100074805825669050,正常天气,121.631078,39.140265,121.636604,39.137041,1581052941,1581052942,1581052969,1581055221,1581054022,0cd6a40ae578078bc72e5310df41e918,a2774908faf773422183c2ad3337ef6c
