courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100002543,1,2100075679092180778,正常天气,121.627665,39.134359,121.631254,39.127791,1582610836,1582610842,1582610869,1582613176,1582611742,300803e51bf09739a016d77a8fc129f9,ac0f7e94fd2c92738dc28aedde0395d8
100002543,1,2100075682460370894,正常天气,121.630771,39.138704,121.628694,39.128631,1582611500,1582611502,1582611529,1582614260,1582612582,62653b44f060ce1b250dbb307d06ac24,594837807f74c9d6f79b8df6f042a6a7
100002543,1,2100075680722913230,正常天气,121.630771,39.138704,121.624544,39.131751,1582611775,1582611777,1582611829,1582614895,1582612857,606ac8c7e79d7cfb6673bc6146993f95,594837807f74c9d6f79b8df6f042a6a7
100002543,1,2100075682551531450,正常天气,121.631078,39.140265,121.622124,39.128861,1582612113,1582612113,1582612129,1582614633,1582613013,ce9f8ba80989a217eeca94e7ffb31896,a2774908faf773422183c2ad3337ef6c
100002543,1,2100075684046898919,正常天气,121.630547,39.138719,121.618734,39.133011,1582612124,1582612127,1582612189,1582614644,1582613027,23e0a3b09a9e2952629437b051a24f42,42329a90621c3124460b0a28cbf95e31
100002652,0,2100075658366616640,正常天气,121.566356,39.149935,121.576954,39.152231,1582598660,1582598662,1582598709,1582601060,1582599742,4034ba036558a88cd33d6601a6f3e3dd,adfe4aafa9da1cc27b7762cc082be000
100002652,0,2100075659229332687,正常天气,121.570171,39.148883,121.571184,39.150311,1582598943,1582598960,1582599010,1582600743,1582600220,f3d91372037a471102f84aefde9e02d5,e54a2748cc2504316007999fb683d78b
100002652,2,2100075669878015194,正常天气,121.562564,39.149741,121.554984,39.157551,1582603604,1582603667,1582603690,1582606244,1582605044,e6091e72331d335945f80129355f44da,b18c0b2be01c0a75751cac370bec1d0c
100002652,2,2100075671593157684,正常天气,121.569456,39.146255,121.557814,39.152531,1582603617,1582603618,1582603630,1582606317,1582604698,4f5a97cf06cf69028997db51d8726d28,9ae3b8a260ff69a300747814dedc3ddb
100002652,2,2100075670200419985,正常天气,121.565643,39.144906,121.557844,39.152521,1582603620,1582603623,1582603631,1582605480,1582604163,4f5a97cf06cf69028997db51d8726d28,72def4f5fe7b2f6d7e7354ff7c443cd6
100002652,2,2100075672270046865,正常天气,121.565643,39.144906,121.552864,39.153711,1582603960,1582603963,1582603991,1582606480,1582604623,e4b439cf888102c4e86922aebc8dbfe7,72def4f5fe7b2f6d7e7354ff7c443cd6
100002652,2,2100075671689955007,正常天气,121.563794,39.149832,121.553544,39.153051,1582604154,1582604156,1582604170,1582606734,1582604876,257bf31e31fe015f2721eb45791e2171,91aa8d134f4ed22d9771586f1ae4e1f3
100002652,3,2100075676980511928,正常天气,121.549813,39.150554,121.548724,39.148781,1582607163,1582607165,1582607170,1582608963,1582607705,616d9fc34b037d75ee46cb33ed0af3b5,5dc96a520f268fdc3c3043d34cf08d7e
100002652,3,2100075679434770322,正常天气,121.551276,39.15102,121.567084,39.154071,1582608150,1582608231,1582608249,1582610010,1582609311,803dbbd8c3f008aca76f919cf20d3769,547fedddbd6d232945cd2b984a6d31db
100002652,4,2100075685164090369,正常天气,121.566157,39.149533,121.573184,39.141961,1582614754,1582614755,1582614789,1582617934,1582615535,39dc54205dde12f121296e16bc1d4aaa,87d9b76b8676a17ae303cdba3b467f7b
100002652,4,2100075683357067002,正常天气,121.572426,39.150849,121.573314,39.144441,1582615020,1582615020,1582615029,1582616820,1582616100,7ac71d433f282034e088473244df8c02,dbd1db64b02d7730f7d69bfe221cf3e5
100002652,5,2100075694605173824,正常天气,121.566356,39.149935,121.567474,39.156781,1582621561,1582621562,1582621570,1582623661,1582622642,eb1848290d5a7de9c9ccabc67fefa211,adfe4aafa9da1cc27b7762cc082be000
100002652,5,2100075697182082646,正常天气,121.568095,39.149675,121.566474,39.170391,1582622748,1582622750,1582622769,1582625568,1582624010,ebd0d263ffc389216599861722ac2336,24e38e749f48329a1d80cee8a5aa29d3
100002652,6,2100075700535624756,正常天气,121.569456,39.146255,121.562074,39.138521,1582625235,1582625235,1582625290,1582627515,1582626135,fac2b09bf3be947a867b389973e9346e,9ae3b8a260ff69a300747814dedc3ddb
100002652,6,2100075702102361673,正常天气,121.559167,39.143862,121.565284,39.152531,1582625482,1582625484,1582625530,1582628062,1582626204,de4880f4e0e6c3e1557494c13d50403a,9c1c3712a6b3df108815635ceab5556a
100002652,6,2100075701863973952,正常天气,121.566356,39.149935,121.586744,39.147361,1582626048,1582626049,1582626310,1582629408,1582627609,c03c445d3e198b3c44f4b6288720e99f,adfe4aafa9da1cc27b7762cc082be000
100002652,6,2100075703768187968,正常天气,121.566356,39.149935,121.577004,39.148941,1582626538,1582626539,1582626550,1582629238,1582627979,8ccb764ebe29dcf0e66ea85ec21f0580,adfe4aafa9da1cc27b7762cc082be000
100023698,0,2100075669152368197,正常天气,121.374269,39.135742,121.380714,39.138761,1582603331,1582603332,1582603425,1582605671,1582604772,686662085f7aa574421f8ae3cc7595ff,840f626ac9a52ccd4f2a74036ee5d23e
100023698,0,2100075669517895093,正常天气,121.376732,39.135899,121.386764,39.132421,1582603445,1582603446,1582603486,1582605965,1582604346,4163e31b906c2ecd98b8488e4c41068f,478c81b3545dbcb16aa5bfaba7a04ae1
100023698,0,2100075672721327685,正常天气,121.386227,39.124479,121.389144,39.134181,1582604628,1582604637,1582604686,1582606668,1582605297,554dddf232eb949878ad45dbfbc4d726,3482b8ac2d7b0394677ded97f45765d2
100023698,1,2100075677891626009,正常天气,121.374011,39.135793,121.347774,39.137761,1582607981,1582607981,1582607985,1582610321,1582608701,ee39f5d2a8b9516be8417fa34d241ca0,af62ecc30266ad244ea54e3af929539b
100023698,1,2100075677921904037,正常天气,121.373504,39.135871,121.362674,39.138731,1582608188,1582608193,1582608225,1582609988,1582608733,f3a4e46a6bf77ea7307f53e9b8d61b33,f6f667fc164958c4f22e25e2ed011339
100023698,2,2100075694872364453,正常天气,121.373504,39.135871,121.374914,39.138341,1582621327,1582621333,1582621365,1582623127,1582622053,d33a893caf48adbe2483ceaf0fb79bb5,f6f667fc164958c4f22e25e2ed011339
100023698,2,2100075692522243493,正常天气,121.373504,39.135871,121.374464,39.142761,1582621583,1582621588,1582621605,1582623383,1582622248,0b863db3fba6f023a8c82b0797576221,f6f667fc164958c4f22e25e2ed011339
100023698,3,2100075698468488773,正常天气,121.374269,39.135742,121.384334,39.138751,1582623319,1582623320,1582623346,1582625599,1582624220,812214fb8e7066bfa6e32c626c2c688b,840f626ac9a52ccd4f2a74036ee5d23e
100023698,3,2100075696090777157,正常天气,121.374269,39.135742,121.378544,39.138751,1582623490,1582623491,1582623525,1582625470,1582624391,3d36c07721a0a5a96436d6c536a132ec,840f626ac9a52ccd4f2a74036ee5d23e
100023698,3,2100075699475646126,正常天气,121.386141,39.135713,121.377424,39.128611,1582624041,1582624042,1582624186,1582626021,1582624942,32a4f2eaa67b8e04fc005c8da167e53e,cdad9e75a3baa7d879ae8bb98f4ff471
100023698,3,2100075701066761341,正常天气,121.377237,39.136452,121.390984,39.128801,1582624610,1582624793,1582624845,1582627250,1582625693,a5ad99dcc79b412786bd339db35db7ad,e537397a98fa4a26f86bdc5cc17cef90
100023698,3,2100075699734217915,正常天气,121.386516,39.124574,121.359434,39.137551,1582625025,1582625026,1582625146,1582628205,1582626286,426e4075d62c3d2af9c3a436639f1532,1eda7e72a63607c08273cd5fef6cbfa7
100023698,3,2100075699922240985,正常天气,121.377923,39.121248,121.365044,39.131111,1582625326,1582625327,1582625385,1582627966,1582626407,bab90c7d4d0c31f1c32d74b4222a0d36,aa4d2933425ed74819978f4451fb9102
100023698,3,2100075701482948057,正常天气,121.377923,39.121248,121.366624,39.131681,1582625697,1582625699,1582625746,1582628337,1582626779,34ce2d8fb4291325936e9f6d0ffbb415,aa4d2933425ed74819978f4451fb9102
100038207,1,2100075675962377302,正常天气,121.427445,39.197775,121.426624,39.201831,1582606538,1582606539,1582607196,1582608818,1582607319,47b39a6038ab1ab774d63035d70d10d3,694eee0b80e2f45a4e90e3f82ddfb47e
100038207,1,2100075676292614016,正常天气,121.427668,39.197719,121.443584,39.219281,1582606826,1582606827,1582606853,1582610246,1582608087,7604775a6af51891221a504623faccd7,b1bc057848f1f7e43aa196dd0b5f2c5e
100038207,1,2100075675787756926,正常天气,121.426621,39.198751,121.427694,39.204121,1582607216,1582607217,1582607273,1582609616,1582608297,0569cf2356a9c00dadf0e2c136bfd9dd,89ac4b55a9905bba942b02d7499366dd
100038207,1,2100075677584000086,正常天气,121.427445,39.197775,121.438824,39.201471,1582607493,1582607494,1582607514,1582610133,1582608214,520811eb926fe645b7e9fe5df3c9ed9e,694eee0b80e2f45a4e90e3f82ddfb47e
100069773,0,2100075653307729351,正常天气,121.55168,39.176902,121.556464,39.154691,1582592630,1582592631,1582592636,1582595990,1582593531,81a2a7f70e9d56e8d3b2a5a027d52766,2a0c1bb2e4aeca4ea0db11d3c525b45d
100069773,0,2100075651573482951,正常天气,121.55168,39.176902,121.563924,39.155961,1582592708,1582592708,1582592756,1582595948,1582593368,a5c4499751c411d3b5662b3aa1f7571c,2a0c1bb2e4aeca4ea0db11d3c525b45d
100069773,2,2100075659949474886,正常天气,121.546017,39.176396,121.548284,39.173491,1582599390,1582599391,1582599415,1582601190,1582599931,5aa00b8548a31c296138a87efe8e845f,11d7f95ad50144a6d8d94587841384f3
100069773,2,2100075660581504067,正常天气,121.553116,39.17438,121.566764,39.162001,1582599671,1582599671,1582599716,1582602131,1582600391,41d7512b1ccb9f3d9201fad098141ec1,36dcfa9580af19192ad04f758614b2de
100069773,3,2100075665630070433,正常天气,121.556844,39.178741,121.559524,39.158351,1582601640,1582601664,1582602296,1582611840,1582605264,3d36e02ada0a64c08b566a39afb6a963,4f0c5ad2934f0b4c88a8cec1d22d0e2c
100069773,3,2100075669339375265,正常天气,121.556844,39.178741,121.555474,39.162651,1582601992,1582602004,1582602597,1582612192,1582605604,c23970805566167ebf8b13b32f43ad31,4f0c5ad2934f0b4c88a8cec1d22d0e2c
100069773,3,2100075666636899395,正常天气,121.553116,39.17438,121.555694,39.168331,1582602494,1582602495,1582602537,1582604714,1582603395,95a677d5ea46a0d042ceea3c43d3d9b5,36dcfa9580af19192ad04f758614b2de
100069773,3,2100075670743123617,正常天气,121.556844,39.178741,121.565644,39.155811,1582603049,1582603057,1582603735,1582612949,1582606657,5f5f38b4d8671c4965ed9f017e737b9d,4f0c5ad2934f0b4c88a8cec1d22d0e2c
100069773,3,2100075669578778055,正常天气,121.551684,39.176901,121.562804,39.166721,1582603636,1582603650,1582603796,1582605689,1582604370,e5ae7b1f180083e8a49e55e4d488bbec,2a0c1bb2e4aeca4ea0db11d3c525b45d
100069773,3,2100075673794708712,正常天气,121.551091,39.177778,121.558984,39.158511,1582605210,1582605211,1582605235,1582607850,1582606291,dfd57db33b0387b2901778a47b83770f,a885b8137c7082748516630ae355a1c6
100069773,4,2100075700310181145,正常天气,121.552564,39.172208,121.551124,39.185391,1582625059,1582625067,1582625095,1582627699,1582626207,6ccfc15dfba4287adb8a82f268c95734,424d7225e85ba77f1ee81b9175238782
100069773,4,2100075702097348510,正常天气,121.551971,39.179954,121.549014,39.181701,1582625414,1582625420,1582625455,1582627634,1582626380,0e29d28aa2a2482dea08904fe3a79458,7bc8a0b3c55d3ba0b2a44baf3ac55354
100069773,4,2100075699962873719,正常天气,121.55264,39.172397,121.551004,39.182591,1582625467,1582625484,1582625515,1582627867,1582626444,54a943fb064305ba3f13a71877f743a2,3e27cdc47d192e1c3492a7619d6d5dfb
