courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100002543,0,2100075857867343802,正常天气,121.631078,39.140265,121.638444,39.140911,1582834388,1582834390,1582854229,1582856100,1582835890,f45d3f78fa44e15aa26fb0a60c92db34,a2774908faf773422183c2ad3337ef6c
100002543,0,2100075858524996868,正常天气,121.62723,39.134409,121.637184,39.141781,1582837771,1582837772,1582853569,1582856100,1582839272,3e64983f09173db4ef24b10ce14a196a,a29df4ba343fafd7cf9bc6b0bd7322a7
100002543,1,2100075865367348868,正常天气,121.644819,39.136675,121.639104,39.131791,1582856190,1582856192,1582856209,1582858590,1582856792,0600bfe432c5290d2a5e53cc84c2f1b2,d69c2340d3e9112b75a3e0d0ba5fc21a
100002543,1,2100075866837452101,正常天气,121.630624,39.134761,121.636344,39.154301,1582856749,1582856750,1582856809,1582859629,1582857830,422604bd4620c17ba16c60c64551f01e,d97fb99890e2ace6955f21909cdd62dc
100006950,0,2100075869903914578,正常天气,121.415401,39.043688,121.428174,39.041541,1582857883,1582857885,1582857939,1582859863,1582858785,af6847b7b49fac11b4bb16df18371b97,0bdb74df8cc2d16d05e83869f647a872
100006950,0,2100075867809580909,正常天气,121.438328,39.045394,121.440254,39.052711,1582857919,1582857924,1582858299,1582861099,1582859424,e52278cf2b61f80f8d58444e929c3855,d9d8529e86202d34c588409d840923dc
100006950,0,2100075869760554090,正常天气,121.435172,39.045104,121.440684,39.052451,1582858870,1582858871,1582859268,1582861630,1582859891,e52278cf2b61f80f8d58444e929c3855,71ab63c19a2b6ef5924e809a540d1d00
100006950,2,2100075892003964018,正常天气,121.412074,39.042021,121.415874,39.040471,1582867644,1582867645,1582867659,1582869744,1582868725,844d8742302e378099b735098d4483db,b8bfa9ad4e0a377b0513a69dd3efb6e0
100006950,2,2100075894462645297,正常天气,121.412074,39.042021,121.418484,39.031811,1582868696,1582868699,1582868920,1582870796,1582869419,cfac200fc34542f38a869fdc50118a2b,c1ac4a6efb7966c0619b0874798afd54
100006950,2,2100075893622605338,正常天气,121.41148,39.042198,121.421714,39.029721,1582868784,1582868786,1582868919,1582871124,1582869446,043e0185ad53b1613df4812264b27299,241409fa29a3f67e094e5521f6b94e49
100006950,2,2100075893669660334,正常天气,121.413234,39.031494,121.423094,39.029831,1582869296,1582869298,1582869339,1582871696,1582869528,dac62416f48b74f558b041963c7dde28,63003a1907645a44a03ecaac49f1ef3c
100006950,3,2100075901291267804,正常天气,121.412782,39.042032,121.413554,39.043201,1582873375,1582873378,1582873419,1582875595,1582874458,57a53f6caf1efd76850c4edc8112ec7b,e9179c85f8db6941fbd815ac6ba8fcac
100006950,3,2100075900191409201,正常天气,121.412074,39.042021,121.395004,39.040061,1582874627,1582874630,1582874678,1582876967,1582875530,547a1414458033ba9b1848657ebba38e,c1ac4a6efb7966c0619b0874798afd54
100006950,4,2100075867693680445,正常天气,121.412078,39.04202,121.406944,39.063231,1582857466,1582857467,1582877139,1582879500,1582858967,d5036c64412973d610202be8dce2b82a,b33ee5bae6f4fb0257765b6126c9a1a8
100006950,4,2100075902527014877,正常天气,121.412502,39.042265,121.403394,39.057781,1582876692,1582876693,1582876719,1582879152,1582877593,bcc4606fb5d34b4d69cc30dd4cafdbf6,13664c2ec7fc6d439d847bf221adcaae
100006950,5,2100075907894347416,正常天气,121.412077,39.042021,121.402684,39.035411,1582878725,1582878731,1582878759,1582881245,1582879811,dd68a357cdae1173744d42dc447ee304,2543a25923787f9a2eeeb72c0493294e
100006950,5,2100075905849787923,正常天气,121.411693,39.041906,121.400124,39.023151,1582879125,1582879126,1582879179,1582882485,1582880026,6bd57657f412bec5b3b4e689723d2cf8,5974cee1d7531d94843ab178aab24667
100023698,2,2100075893436580975,正常天气,121.378194,39.122611,121.375114,39.109441,1582867816,1582867817,1582867844,1582869796,1582868537,1b2384385410b4f488558d5b50f4030f,698d2e2e006bb78172fff11b48132e58
100023698,2,2100075892611647044,正常天气,121.378408,39.123088,121.375744,39.108861,1582868132,1582868133,1582868145,1582870172,1582869213,1b2384385410b4f488558d5b50f4030f,e3fd297e191047b90a6d92d77acadfe7
100023698,2,2100075895491266073,正常天气,121.37774,39.118045,121.391514,39.119761,1582869236,1582869237,1582869285,1582871636,1582870137,755fa8a32690ad602a690f5fecacd844,21decb4d969727f27784302d34d45334
100023698,3,2100075912684537269,正常天气,121.376732,39.135899,121.398434,39.133331,1582882521,1582882522,1582882547,1582885341,1582883422,5481b2f34a74e427a2818014b8e103b0,478c81b3545dbcb16aa5bfaba7a04ae1
100023698,3,2100075915058021813,正常天气,121.376732,39.135899,121.389164,39.135571,1582882620,1582882621,1582882667,1582885260,1582883521,813dc2acd03368de61b080367fb21d24,478c81b3545dbcb16aa5bfaba7a04ae1
100023698,3,2100075914498147499,正常天气,121.385381,39.1404,121.408744,39.131101,1582882638,1582882639,1582882666,1582885818,1582883839,6ee5598488b9517580a1b8ff7745cf32,510df66036f17bef52531061d7e7788c
100023698,4,2100075918979794606,正常天气,121.386141,39.135713,121.389854,39.127971,1582884180,1582884181,1582884226,1582886100,1582884721,a5ad99dcc79b412786bd339db35db7ad,cdad9e75a3baa7d879ae8bb98f4ff471
100023698,4,2100075920037414392,正常天气,121.378464,39.123372,121.378174,39.145331,1582884807,1582884810,1582884887,1582887447,1582885890,5add5cf66c7b4969877a893df1b2e919,886937d7f08614673b24e6bb23597c91
100023698,4,2100075920958096888,正常天气,121.378464,39.123372,121.375754,39.143451,1582885571,1582885573,1582885607,1582888631,1582886893,ced23c9454061b3ccec7be1c29c2e6d9,886937d7f08614673b24e6bb23597c91
100023698,4,2100075922978735873,正常天气,121.378359,39.124936,121.377194,39.139751,1582886082,1582886085,1582886146,1582888302,1582886865,c698e508ec7723b218ac6076a7391d5f,92ffa58e6c382a69b8b647bf9648f6bd
100023698,5,2100075925213480705,正常天气,121.378359,39.124936,121.367824,39.123201,1582887323,1582887326,1582887347,1582889663,1582888226,afaacb2c08d0fec824978851665e34b7,92ffa58e6c382a69b8b647bf9648f6bd
100023698,5,2100075923520062587,正常天气,121.358775,39.121507,121.346804,39.121051,1582888501,1582888504,1582888605,1582891141,1582889404,f8d129edcfe5032fa67d9d56fd353e29,f0412724a17569740df385da126b1424
100038207,0,2100075867176667008,正常天气,121.427668,39.197719,121.421544,39.184461,1582857289,1582857290,1582857473,1582860600,1582858790,d89516cb976c61bfa80ee0113779e946,b1bc057848f1f7e43aa196dd0b5f2c5e
100038207,0,2100075867393820544,正常天气,121.427668,39.197719,121.406624,39.190681,1582857308,1582857308,1582857713,1582860600,1582858808,31026fe108d7a80bb7afba0da62a6f24,b1bc057848f1f7e43aa196dd0b5f2c5e
100038207,0,2100075867785889643,正常天气,121.428324,39.197417,121.428354,39.194771,1582857737,1582857740,1582857773,1582860017,1582858820,a3a06e4576096c1a21abba577ec83063,f682b0982340f02a82863e439b90c0e7
100038207,0,2100075871956501590,正常天气,121.427445,39.197775,121.422384,39.181471,1582859102,1582859104,1582859154,1582863002,1582860124,456875dae153a5275f3022e5a1fd55a6,694eee0b80e2f45a4e90e3f82ddfb47e
100038207,0,2100075873301955924,正常天气,121.427951,39.196997,121.421094,39.184451,1582859404,1582859404,1582859454,1582862584,1582860664,06d3e33af1e7a4e6ba489901af0b3c91,fb72c68710d95fcb53cbf9655e4e7aa6
100038207,0,2100075877889967190,正常天气,121.427445,39.197775,121.447404,39.205891,1582860950,1582860951,1582861429,1582865510,1582863771,2dd030a78d569b55a8173f32b7065b7b,694eee0b80e2f45a4e90e3f82ddfb47e
100038207,0,2100075877917820286,正常天气,121.426621,39.198751,121.436624,39.196921,1582861094,1582861094,1582861407,1582864994,1582863074,fc82cb7059c0bda03b6fc9f88f9a0921,89ac4b55a9905bba942b02d7499366dd
100038207,0,2100075881291745131,正常天气,121.428324,39.197417,121.446494,39.206881,1582861511,1582861514,1582861554,1582866191,1582863434,201e5bacd665709851b77148e225b332,f682b0982340f02a82863e439b90c0e7
100038207,0,2100075880242546153,正常天气,121.427787,39.197609,121.445284,39.211421,1582861774,1582861778,1582861795,1582865794,1582863338,69cf59a0ef0132f2b615b93891186598,5fcbea2c5f4b90fbf93577bdbc5f31bc
100038207,0,2100075880288978795,正常天气,121.428324,39.197417,121.435424,39.200591,1582861939,1582861940,1582862011,1582865539,1582862748,8e6f07789d7c41c79ce54653d67c61c8,f682b0982340f02a82863e439b90c0e7
100038207,0,2100075882980444011,正常天气,121.428324,39.197417,121.447924,39.203491,1582862193,1582862194,1582862215,1582865913,1582863574,1a9b3b0491d3fc03721a6ad7c4c0a298,f682b0982340f02a82863e439b90c0e7
100038207,1,2100075888318154110,正常天气,121.426621,39.198751,121.438054,39.194551,1582865312,1582865313,1582865333,1582867832,1582866153,219b3127e5a958cf846dcde8469db947,89ac4b55a9905bba942b02d7499366dd
100038207,1,2100075888698361321,正常天气,121.427787,39.197609,121.428564,39.196331,1582865432,1582865437,1582865453,1582867352,1582866337,9a30a0b2c90fb5817c2dbf821c2397bd,5fcbea2c5f4b90fbf93577bdbc5f31bc
100038207,1,2100075889743332841,正常天气,121.427787,39.197609,121.423084,39.196151,1582866607,1582866610,1582866713,1582868587,1582867510,839ab46820b524afda05122893c2fe8e,5fcbea2c5f4b90fbf93577bdbc5f31bc
100038207,1,2100075892483655145,正常天气,121.427787,39.197609,121.423774,39.195261,1582867069,1582867072,1582867133,1582869409,1582867972,c04fb97b097d8814c6878902dc573e95,5fcbea2c5f4b90fbf93577bdbc5f31bc
