courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
100002652,0,2100075169934902336,121.566736,39.149867,PICKUP,1581823479
100002652,0,2100075171212592726,121.566736,39.149867,PICKUP,1581823782
100002652,0,2100075169934902336,121.566736,39.149867,DELIVERY,1581824252
100002652,0,2100075171212592726,121.566736,39.149867,DELIVERY,1581824797
100002652,1,2100075174002230396,121.568515,39.149601,PICKUP,1581826571
100002652,1,2100075174002230396,121.568515,39.149601,DELIVERY,1581826789
100002652,1,2100075173069620822,121.568515,39.149601,PICKUP,1581827385
100002652,1,2100075173069620822,121.568515,39.149601,DELIVERY,1581827602
100002652,1,2100075175428129799,121.568515,39.149601,PICKUP,1581827833
100002652,1,2100075175428129799,121.568515,39.149601,DELIVERY,1581828165
100002652,1,2100075177826288704,121.568515,39.149601,PICKUP,1581828713
100002652,1,2100075177848767828,121.568515,39.149601,PICKUP,1581828715
100002652,1,2100075177848767828,121.568515,39.149601,DELIVERY,1581828994
100002652,1,2100075177826288704,121.568515,39.149601,DELIVERY,1581829522
100002652,2,2100075188147946763,121.566745,39.149899,PICKUP,1581840912
100002652,2,2100075188147946763,121.566745,39.149899,DELIVERY,1581841413
100002652,2,2100075188215088192,121.566745,39.149899,PICKUP,1581842321
100002652,2,2100075188215088192,121.566745,39.149899,DELIVERY,1581842738
100002652,3,2100075193648711193,121.561104,39.142189,PICKUP,1581844863
100002652,3,2100075193648711193,121.561104,39.142189,DELIVERY,1581845037
100002652,3,2100075192736286233,121.561104,39.142189,PICKUP,1581845271
100002652,3,2100075192736286233,121.561104,39.142189,DELIVERY,1581845405
100002652,3,2100075193092507491,121.561104,39.142189,PICKUP,1581845718
100002652,3,2100075193092507491,121.561104,39.142189,DELIVERY,1581845880
100006950,3,2100075179470030575,121.47096,38.915891,PICKUP,1581831175
100006950,3,2100075177355904751,121.47096,38.915891,PICKUP,1581831214
100006950,3,2100075177355904751,121.47096,38.915891,DELIVERY,1581831613
100006950,3,2100075179470030575,121.47096,38.915891,DELIVERY,1581832105
100006950,4,2100075187763775453,121.421263,39.032067,PICKUP,1581840367
100006950,4,2100075189029340209,121.421263,39.032067,PICKUP,1581840763
100006950,4,2100075189029340209,121.421263,39.032067,DELIVERY,1581841069
100006950,4,2100075187763775453,121.421263,39.032067,DELIVERY,1581841594
100006950,4,2100075191227385107,121.421263,39.032067,PICKUP,1581842107
100006950,4,2100075191227385107,121.421263,39.032067,DELIVERY,1581842547
100023698,1,2100075175895893154,121.377765,39.14241,PICKUP,1581827839
100023698,1,2100075176126547106,121.377765,39.14241,PICKUP,1581827858
100023698,1,2100075175895893154,121.377765,39.14241,DELIVERY,1581828091
100023698,1,2100075176126547106,121.377765,39.14241,DELIVERY,1581828351
100023698,1,2100075177876391598,121.377765,39.14241,PICKUP,1581828537
100023698,1,2100075177876391598,121.377765,39.14241,DELIVERY,1581829040
100023698,2,2100075179421369369,121.373912,39.135585,PICKUP,1581830174
100023698,2,2100075177657730842,121.373912,39.135585,PICKUP,1581830448
100023698,2,2100075177657730842,121.373912,39.135585,DELIVERY,1581830872
100023698,2,2100075179421369369,121.373912,39.135585,DELIVERY,1581830976
100023698,3,2100075180246730165,121.37367,39.135628,PICKUP,1581832651
