courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
100002652,1,2100075368718960243,121.553497,39.142091,PICKUP,1582171515
100002652,1,2100075370188703587,121.553497,39.142091,PICKUP,1582171818
100002652,1,2100075369599109095,121.553497,39.142091,PICKUP,1582172020
100002652,1,2100075368718960243,121.553497,39.142091,DELIVERY,1582172152
100002652,1,2100075370188703587,121.553497,39.142091,DELIVERY,1582172420
100002652,1,2100075369599109095,121.553497,39.142091,DELIVERY,1582172423
100002652,1,2100075370360931433,121.553497,39.142091,PICKUP,1582172777
100002652,1,2100075371255563382,121.553497,39.142091,PICKUP,1582172956
100002652,1,2100075371200316432,121.553497,39.142091,PICKUP,1582173008
100002652,1,2100075371255563382,121.553497,39.142091,DELIVERY,1582173166
100002652,1,2100075371200316432,121.553497,39.142091,DELIVERY,1582173850
100002652,1,2100075370360931433,121.553497,39.142091,DELIVERY,1582174033
100002652,2,2100075380832371713,121.56697,39.149059,PICKUP,1582182286
100002652,2,2100075380832371713,121.56697,39.149059,DELIVERY,1582182619
100002652,2,2100075383225976089,121.56697,39.149059,PICKUP,1582182893
100002652,2,2100075383225976089,121.56697,39.149059,DELIVERY,1582183256
100002652,3,2100075387961213968,121.568247,39.144278,PICKUP,1582189138
100002652,3,2100075389541418641,121.568247,39.144278,PICKUP,1582189516
100002652,3,2100075387961213968,121.568247,39.144278,DELIVERY,1582190226
100002652,3,2100075389541418641,121.568247,39.144278,DELIVERY,1582190455
100002652,4,2100075391614125818,121.567095,39.149263,PICKUP,1582192785
100002652,4,2100075392323454159,121.567095,39.149263,PICKUP,1582193388
100002652,4,2100075392503710763,121.567095,39.149263,PICKUP,1582193391
100002652,4,2100075392323454159,121.567095,39.149263,DELIVERY,1582193594
100002652,4,2100075391614125818,121.567095,39.149263,DELIVERY,1582193916
100002652,4,2100075392503710763,121.567095,39.149263,DELIVERY,1582194409
100002652,5,2100075398522209817,121.558851,39.144774,PICKUP,1582197664
100002652,5,2100075398522209817,121.558851,39.144774,DELIVERY,1582197856
100002652,5,2100075399713162777,121.558851,39.144774,PICKUP,1582198292
100002652,5,2100075399713162777,121.558851,39.144774,DELIVERY,1582198573
100002652,6,2100075401996797268,121.566598,39.148516,PICKUP,1582201231
100002652,6,2100075401996797268,121.566598,39.148516,DELIVERY,1582201472
100002652,6,2100075401495479348,121.566598,39.148516,PICKUP,1582201865
100002652,6,2100075401495479348,121.566598,39.148516,DELIVERY,1582202916
100006950,1,2100075390867375184,121.410698,39.045435,PICKUP,1582191414
100006950,1,2100075391144723575,121.410698,39.045435,PICKUP,1582191583
100006950,1,2100075390867375184,121.410698,39.045435,DELIVERY,1582191810
100006950,1,2100075391144723575,121.410698,39.045435,DELIVERY,1582191895
100006950,1,2100075390993172150,121.410698,39.045435,PICKUP,1582192138
100006950,1,2100075390993172150,121.410698,39.045435,DELIVERY,1582192443
100006950,1,2100075392496830184,121.410698,39.045435,PICKUP,1582192761
100006950,1,2100075392496830184,121.410698,39.045435,DELIVERY,1582192906
100006950,1,2100075393646200797,121.410698,39.045435,PICKUP,1582193424
100006950,1,2100075394803173079,121.410698,39.045435,PICKUP,1582193602
100006950,1,2100075394538702556,121.410698,39.045435,PICKUP,1582193957
100006950,1,2100075393034814578,121.410698,39.045435,PICKUP,1582194970
100006950,1,2100075394538702556,121.410698,39.045435,DELIVERY,1582195217
100006950,1,2100075393646200797,121.410698,39.045435,DELIVERY,1582195416
100006950,1,2100075393034814578,121.410698,39.045435,DELIVERY,1582195596
100006950,1,2100075394803173079,121.410698,39.045435,DELIVERY,1582195945
100006950,2,2100075399028966930,121.412812,39.042751,PICKUP,1582197711
100006950,2,2100075400354694871,121.412812,39.042751,PICKUP,1582197713
100006950,2,2100075400354694871,121.412812,39.042751,DELIVERY,1582198225
100006950,2,2100075399028966930,121.412812,39.042751,DELIVERY,1582198472
100006950,2,2100075400451327720,121.412812,39.042751,PICKUP,1582198791
100006950,2,2100075400451327720,121.412812,39.042751,DELIVERY,1582199005
100023698,0,2100075365037344165,121.367564,39.14292,PICKUP,1582169471
100023698,0,2100075363704243225,121.367564,39.14292,PICKUP,1582169473
100023698,0,2100075365658461605,121.367564,39.14292,PICKUP,1582169476
100023698,0,2100075365037344165,121.367564,39.14292,DELIVERY,1582169737
100023698,0,2100075368200046254,121.367564,39.14292,PICKUP,1582169943
100023698,0,2100075366833653073,121.367564,39.14292,PICKUP,1582170140
100023698,0,2100075363704243225,121.367564,39.14292,DELIVERY,1582170361
100023698,0,2100075365658461605,121.367564,39.14292,DELIVERY,1582170501
100023698,0,2100075368200046254,121.367564,39.14292,DELIVERY,1582170801
100023698,0,2100075366833653073,121.367564,39.14292,DELIVERY,1582171584
100023698,1,2100075370317416110,121.396477,39.138018,PICKUP,1582172165
100023698,1,2100075370317416110,121.396477,39.138018,DELIVERY,1582172460
100023698,1,2100075371580359843,121.396477,39.138018,PICKUP,1582173038
100023698,1,2100075371855840419,121.396477,39.138018,PICKUP,1582173040
100023698,1,2100075371580359843,121.396477,39.138018,DELIVERY,1582173296
100023698,1,2100075371855840419,121.396477,39.138018,DELIVERY,1582173795
100023698,2,2100075375364933029,121.37395,39.135585,PICKUP,1582175720
100023698,2,2100075373627147685,121.37395,39.135585,PICKUP,1582175722
100023698,2,2100075373999588370,121.37395,39.135585,PICKUP,1582175854
100023698,2,2100075373999588370,121.37395,39.135585,DELIVERY,1582176089
100023698,2,2100075375364933029,121.37395,39.135585,DELIVERY,1582176951
100023698,2,2100075373627147685,121.37395,39.135585,DELIVERY,1582176964
100023698,3,2100075375640479301,121.388287,39.125657,PICKUP,1582178000
100023698,3,2100075375640479301,121.388287,39.125657,DELIVERY,1582178338
100023698,3,2100075378331813301,121.388287,39.125657,PICKUP,1582178433
100023698,3,2100075377578902949,121.388287,39.125657,PICKUP,1582178593
100023698,3,2100075378331813301,121.388287,39.125657,DELIVERY,1582178894
100023698,3,2100075377578902949,121.388287,39.125657,DELIVERY,1582179627
100023698,4,2100075389551936585,121.370973,39.139377,PICKUP,1582190340
100023698,4,2100075388574106938,121.370973,39.139377,PICKUP,1582190523
100023698,4,2100075388574106938,121.370973,39.139377,DELIVERY,1582190856
100023698,4,2100075389551936585,121.370973,39.139377,DELIVERY,1582191454
100023698,5,2100075391018763986,121.365205,39.109088,PICKUP,1582192908
100023698,5,2100075393696564946,121.365205,39.109088,PICKUP,1582192910
100023698,5,2100075391319115674,121.365205,39.109088,PICKUP,1582192913
100023698,5,2100075392951452782,121.365205,39.109088,PICKUP,1582192918
