courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
100002543,2,2100074840579147190,121.618237,39.133772,PICKUP,1581133044
100002543,2,2100074841600132128,121.618237,39.133772,PICKUP,1581133798
100002543,2,2100074841313707446,121.618237,39.133772,PICKUP,1581133870
100002543,2,2100074840579147190,121.618237,39.133772,DELIVERY,1581134393
100002543,2,2100074841600132128,121.618237,39.133772,DELIVERY,1581134830
100002543,2,2100074841313707446,121.618237,39.133772,DELIVERY,1581135357
100002543,3,2100074861443745356,121.634389,39.134581,PICKUP,1581157489
100002543,3,2100074860683134580,121.634389,39.134581,PICKUP,1581157492
100002543,3,2100074860683134580,121.634389,39.134581,DELIVERY,1581157794
100002543,3,2100074861443745356,121.634389,39.134581,DELIVERY,1581158159
100002652,0,2100074838956573760,121.565562,39.150412,PICKUP,1581131682
100002652,0,2100074836772914320,121.565562,39.150412,PICKUP,1581131683
100002652,0,2100074838626174016,121.565562,39.150412,PICKUP,1581131685
100002652,0,2100074836772914320,121.565562,39.150412,DELIVERY,1581132161
100002652,0,2100074838956573760,121.565562,39.150412,DELIVERY,1581132462
100002652,0,2100074838626174016,121.565562,39.150412,DELIVERY,1581132777
100002652,1,2100074861897712704,121.565713,39.150343,PICKUP,1581156618
100002652,1,2100074861897712704,121.565713,39.150343,DELIVERY,1581157243
100002652,1,2100074863183922228,121.565713,39.150343,PICKUP,1581157353
100002652,1,2100074862903297040,121.565713,39.150343,PICKUP,1581157770
100002652,1,2100074863183922228,121.565713,39.150343,DELIVERY,1581158448
100002652,1,2100074862903297040,121.565713,39.150343,DELIVERY,1581158697
100006950,0,2100074835094537242,121.410563,39.042303,PICKUP,1581128213
100006950,0,2100074835986778108,121.410563,39.042303,PICKUP,1581128834
100006950,0,2100074835094537242,121.410563,39.042303,DELIVERY,1581128991
100006950,0,2100074837956069096,121.410563,39.042303,PICKUP,1581129175
100006950,0,2100074835986778108,121.410563,39.042303,DELIVERY,1581129288
100006950,0,2100074837956069096,121.410563,39.042303,DELIVERY,1581129989
100006950,0,2100074837391017702,121.410563,39.042303,PICKUP,1581130288
100006950,0,2100074837391017702,121.410563,39.042303,DELIVERY,1581130507
100006950,1,2100074837141587698,121.411611,39.041625,PICKUP,1581131780
100006950,1,2100074837193950802,121.411611,39.041625,PICKUP,1581132014
100006950,1,2100074837141587698,121.411611,39.041625,DELIVERY,1581132147
100006950,1,2100074837193950802,121.411611,39.041625,DELIVERY,1581132150
100006950,2,2100074838911649103,121.423034,39.046749,PICKUP,1581133199
100006950,2,2100074840407836141,121.423034,39.046749,PICKUP,1581133581
100006950,2,2100074841667732620,121.423034,39.046749,PICKUP,1581133761
100006950,2,2100074838911649103,121.423034,39.046749,DELIVERY,1581134211
100006950,2,2100074840407836141,121.423034,39.046749,DELIVERY,1581134472
100006950,2,2100074841667732620,121.423034,39.046749,DELIVERY,1581134828
100006950,3,2100074846438884687,121.411123,39.042746,PICKUP,1581140768
100006950,3,2100074847216797007,121.411123,39.042746,PICKUP,1581140770
100006950,3,2100074846438884687,121.411123,39.042746,DELIVERY,1581141237
100006950,3,2100074847216797007,121.411123,39.042746,DELIVERY,1581141572
100006950,5,2100074851556295786,121.431655,39.040119,PICKUP,1581147661
100006950,5,2100074850008663146,121.431655,39.040119,PICKUP,1581147663
100006950,5,2100074852257761133,121.431655,39.040119,PICKUP,1581148286
100006950,5,2100074850008663146,121.431655,39.040119,DELIVERY,1581148947
100006950,5,2100074851556295786,121.431655,39.040119,DELIVERY,1581149972
100006950,5,2100074852257761133,121.431655,39.040119,DELIVERY,1581150444
100023698,0,2100074838676080037,121.377431,39.135566,PICKUP,1581131535
100023698,0,2100074838676080037,121.377431,39.135566,DELIVERY,1581132249
100023698,0,2100074838796633275,121.377431,39.135566,PICKUP,1581133019
100023698,0,2100074838796633275,121.377431,39.135566,DELIVERY,1581133336
100023698,1,2100074842575438921,121.378374,39.127648,PICKUP,1581135460
100023698,1,2100074843204683189,121.378374,39.127648,PICKUP,1581135462
100023698,1,2100074840822875557,121.378374,39.127648,PICKUP,1581135569
100023698,1,2100074842575438921,121.378374,39.127648,DELIVERY,1581135796
100023698,1,2100074840822875557,121.378374,39.127648,DELIVERY,1581136068
100023698,1,2100074843204683189,121.378374,39.127648,DELIVERY,1581136142
100023698,2,2100074844144043589,121.386349,39.126143,PICKUP,1581139546
100023698,2,2100074845427106960,121.386349,39.126143,PICKUP,1581139886
100023698,2,2100074845427106960,121.386349,39.126143,DELIVERY,1581141216
100023698,2,2100074844144043589,121.386349,39.126143,DELIVERY,1581141589
100038207,0,2100074860247713150,121.4277,39.197322,PICKUP,1581155852
100038207,0,2100074860267668862,121.4277,39.197322,PICKUP,1581155858
100038207,0,2100074860247713150,121.4277,39.197322,DELIVERY,1581156244
100038207,0,2100074860267668862,121.4277,39.197322,DELIVERY,1581156894
100069773,0,2100074829946848832,121.559207,39.174983,PICKUP,1581128055
100069773,0,2100074830284981824,121.559207,39.174983,PICKUP,1581128059
100069773,0,2100074832321119302,121.559207,39.174983,PICKUP,1581128357
100069773,0,2100074829946848832,121.559207,39.174983,DELIVERY,1581128641
100069773,0,2100074832321119302,121.559207,39.174983,DELIVERY,1581129034
100069773,0,2100074830284981824,121.559207,39.174983,DELIVERY,1581129323
100069773,1,2100074829276055201,121.523065,39.179984,PICKUP,1581131668
100069773,1,2100074807169517217,121.523065,39.179984,PICKUP,1581131671
100069773,1,2100074829276055201,121.523065,39.179984,DELIVERY,1581132176
100069773,1,2100074807169517217,121.523065,39.179984,DELIVERY,1581132838
100069773,1,2100074839486236273,121.523065,39.179984,PICKUP,1581135017
100069773,1,2100074841079678178,121.523065,39.179984,PICKUP,1581135233
100069773,1,2100074839585654750,121.523065,39.179984,PICKUP,1581135300
100069773,1,2100074841442944308,121.523065,39.179984,PICKUP,1581135467
100069773,1,2100074840820843641,121.523065,39.179984,PICKUP,1581135730
100069773,1,2100074841442944308,121.523065,39.179984,DELIVERY,1581136062
100069773,1,2100074839585654750,121.523065,39.179984,DELIVERY,1581136330
100069773,1,2100074840820843641,121.523065,39.179984,DELIVERY,1581136378
100069773,1,2100074841079678178,121.523065,39.179984,DELIVERY,1581136758
100069773,1,2100074839486236273,121.523065,39.179984,DELIVERY,1581137173
100069773,4,2100074864648587100,121.559615,39.167812,PICKUP,1581162880
100069773,4,2100074865842915164,121.559615,39.167812,PICKUP,1581162883
100069773,4,2100074864648587100,121.559615,39.167812,DELIVERY,1581163087
100069773,4,2100074865842915164,121.559615,39.167812,DELIVERY,1581163327
100076651,0,2100074833264379798,121.41086,39.182055,PICKUP,1581130177
100076651,0,2100074832411395990,121.41086,39.182055,PICKUP,1581130180
100076651,0,2100074835485295754,121.41086,39.182055,PICKUP,1581130302
100076651,0,2100074833264379798,121.41086,39.182055,DELIVERY,1581130591
100076651,0,2100074835485295754,121.41086,39.182055,DELIVERY,1581130939
100076651,0,2100074832411395990,121.41086,39.182055,DELIVERY,1581131106
100076651,1,2100074833400727046,121.412471,39.177026,PICKUP,1581132265
100076651,1,2100074839633004438,121.412471,39.177026,PICKUP,1581132268
100076651,1,2100074833400727046,121.412471,39.177026,DELIVERY,1581132882
100076651,1,2100074839633004438,121.412471,39.177026,DELIVERY,1581133345
100076651,4,2100074859373201033,121.407268,39.190945,PICKUP,1581156161
100076651,4,2100074859923768470,121.407268,39.190945,PICKUP,1581156165
100076651,4,2100074858170320432,121.407268,39.190945,PICKUP,1581156168
100076651,4,2100074861227902443,121.407268,39.190945,PICKUP,1581156178
100076651,4,2100074857576302110,121.407268,39.190945,PICKUP,1581156215
100076651,4,2100074857576302110,121.407268,39.190945,DELIVERY,1581156553
100076651,4,2100074858170320432,121.407268,39.190945,DELIVERY,1581156724
100076651,4,2100074859373201033,121.407268,39.190945,DELIVERY,1581156930
100076651,4,2100074861227902443,121.407268,39.190945,DELIVERY,1581157133
100076651,4,2100074859923768470,121.407268,39.190945,DELIVERY,1581157245
10007871,0,2100074840914723930,121.626229,39.135981,PICKUP,1581133093
10007871,0,2100074840914723930,121.626229,39.135981,DELIVERY,1581133305
10007871,0,2100074841600853008,121.626229,39.135981,PICKUP,1581133900
10007871,0,2100074841600853008,121.626229,39.135981,DELIVERY,1581134167
10007871,0,2100074841007162456,121.626229,39.135981,PICKUP,1581135391
10007871,0,2100074842346031017,121.626229,39.135981,PICKUP,1581135395
10007871,0,2100074840786896610,121.626229,39.135981,PICKUP,1581136134
10007871,0,2100074842346031017,121.626229,39.135981,DELIVERY,1581136347
10007871,0,2100074840786896610,121.626229,39.135981,DELIVERY,1581136380
10007871,0,2100074841007162456,121.626229,39.135981,DELIVERY,1581136818
10007871,1,2100074844328854616,121.630677,39.142472,PICKUP,1581138184
10007871,1,2100074845043328744,121.630677,39.142472,PICKUP,1581138188
10007871,1,2100074845043328744,121.630677,39.142472,DELIVERY,1581138711
10007871,1,2100074844328854616,121.630677,39.142472,DELIVERY,1581138941
100084429,0,2100074833648157942,121.25519,38.958184,PICKUP,1581128011
100084429,0,2100074830946535072,121.25519,38.958184,PICKUP,1581128551
100084429,0,2100074833648157942,121.25519,38.958184,DELIVERY,1581128862
100084429,0,2100074830946535072,121.25519,38.958184,DELIVERY,1581129198
100084429,0,2100074826136454871,121.25519,38.958184,PICKUP,1581129724
100084429,0,2100074835808847496,121.25519,38.958184,PICKUP,1581130197
100084429,0,2100074835808847496,121.25519,38.958184,DELIVERY,1581130532
100084429,0,2100074826136454871,121.25519,38.958184,DELIVERY,1581130802
100084429,0,2100074836551960556,121.25519,38.958184,PICKUP,1581131141
100084429,0,2100074836551960556,121.25519,38.958184,DELIVERY,1581131718
100084429,0,2100074837133657857,121.25519,38.958184,PICKUP,1581132286
100084429,0,2100074839653517261,121.25519,38.958184,PICKUP,1581132507
100084429,0,2100074839104063112,121.25519,38.958184,PICKUP,1581132509
