courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
100002543,0,2100074944684787609,121.652066,39.133011,PICKUP,1581384357
100002543,0,2100074944684787609,121.652066,39.133011,DELIVERY,1581385143
100002543,0,2100074951062980212,121.652066,39.133011,PICKUP,1581386069
100002543,0,2100074949771953412,121.652066,39.133011,PICKUP,1581386074
100002543,0,2100074950450218244,121.652066,39.133011,PICKUP,1581386079
100002543,0,2100074951062980212,121.652066,39.133011,DELIVERY,1581386193
100002543,0,2100074949771953412,121.652066,39.133011,DELIVERY,1581386484
100002543,0,2100074950450218244,121.652066,39.133011,DELIVERY,1581387053
100002543,2,2100074961740728178,121.642339,39.135804,PICKUP,1581397541
100002543,2,2100074962746869578,121.642339,39.135804,PICKUP,1581397544
100002543,2,2100074961740728178,121.642339,39.135804,DELIVERY,1581397968
100002543,2,2100074962746869578,121.642339,39.135804,DELIVERY,1581398198
100002652,0,2100074949771265609,121.565835,39.14476,PICKUP,1581388280
100002652,0,2100074949108008521,121.565835,39.14476,PICKUP,1581388283
100002652,0,2100074948448715828,121.565835,39.14476,PICKUP,1581388513
100002652,0,2100074949108008521,121.565835,39.14476,DELIVERY,1581389780
100002652,0,2100074948448715828,121.565835,39.14476,DELIVERY,1581389926
100002652,0,2100074949771265609,121.565835,39.14476,DELIVERY,1581390581
100002652,1,2100074957726516342,121.566788,39.150925,PICKUP,1581393934
100002652,1,2100074957448971307,121.566788,39.150925,PICKUP,1581393973
100002652,1,2100074957726516342,121.566788,39.150925,DELIVERY,1581394830
100002652,1,2100074957448971307,121.566788,39.150925,DELIVERY,1581394989
100002652,2,2100074967488431818,121.568527,39.148785,PICKUP,1581402562
100002652,2,2100074965969732758,121.568527,39.148785,PICKUP,1581402794
100002652,2,2100074965969732758,121.568527,39.148785,DELIVERY,1581403126
100002652,2,2100074967488431818,121.568527,39.148785,DELIVERY,1581403511
100002652,3,2100074973866624594,121.567003,39.149074,PICKUP,1581411553
