courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
124124649,0,2100076210811143613,121.561496,39.181891,PICKUP,1583211633
124124649,0,2100076210811143613,121.561496,39.181891,DELIVERY,1583212298
124124649,0,2100076210904500064,121.561496,39.181891,PICKUP,0
124124649,0,2100076210904500064,121.561496,39.181891,DELIVERY,0
124124649,0,2100076213274707389,121.561496,39.181891,DELIVERY,0
124124649,0,2100076213274707389,121.561496,39.181891,PICKUP,0
124124649,2,2100076253234857560,121.550664,39.167634,PICKUP,1583236093
124124649,2,2100076253220275771,121.550664,39.167634,PICKUP,1583236408
124124649,2,2100076253234857560,121.550664,39.167634,DELIVERY,1583236593
124124649,2,2100076253220275771,121.550664,39.167634,DELIVERY,0
124124649,2,2100076253331195390,121.550664,39.167634,DELIVERY,0
124124649,2,2100076253331195390,121.550664,39.167634,PICKUP,0
10488513,0,2100076183511238238,121.43936,39.100151,PICKUP,1583200524
10488513,0,2100076182369863066,121.43936,39.100151,PICKUP,1583201036
10488513,0,2100076183511238238,121.43936,39.100151,DELIVERY,1583201479
10488513,0,2100076182369863066,121.43936,39.100151,DELIVERY,0
10488513,0,2100076183552985045,121.43936,39.100151,DELIVERY,0
10488513,0,2100076183552985045,121.43936,39.100151,PICKUP,0
10488513,6,2100076231649068125,121.453634,39.10592,PICKUP,1583226377
10488513,6,2100076231684425643,121.453634,39.10592,PICKUP,1583226378
10488513,6,2100076231977075805,121.453634,39.10592,PICKUP,0
10488513,6,2100076231649068125,121.453634,39.10592,DELIVERY,0
10488513,6,2100076231977075805,121.453634,39.10592,DELIVERY,0
10488513,6,2100076231684425643,121.453634,39.10592,DELIVERY,0
10518924,0,2100076191696127727,121.500508,39.068075,PICKUP,1583205628
10518924,0,2100076191579997935,121.500508,39.068075,PICKUP,1583205631
10518924,0,2100076193576257263,121.500508,39.068075,DELIVERY,0
10518924,0,2100076193576257263,121.500508,39.068075,PICKUP,0
10518924,0,2100076191579997935,121.500508,39.068075,DELIVERY,0
10518924,0,2100076191696127727,121.500508,39.068075,DELIVERY,0
10518924,2,2100076213000668911,121.469896,39.078274,PICKUP,1583212418
10518924,2,2100076214643918575,121.469896,39.078274,PICKUP,1583212530
10518924,2,2100076213376550639,121.469896,39.078274,PICKUP,1583212746
10518924,2,2100076213000668911,121.469896,39.078274,DELIVERY,0
10518924,2,2100076213376550639,121.469896,39.078274,DELIVERY,0
10518924,2,2100076214643918575,121.469896,39.078274,DELIVERY,0
10386183,2,2100076194554021186,121.46635,39.180219,PICKUP,1583206596
10386183,2,2100076197921490048,121.46635,39.180219,PICKUP,1583206601
10386183,2,2100076192480396508,121.46635,39.180219,PICKUP,1583206611
10386183,2,2100076191628919819,121.46635,39.180219,PICKUP,1583206646
10386183,2,2100076191506105355,121.46635,39.180219,PICKUP,1583206649
10386183,2,2100076191506105355,121.46635,39.180219,DELIVERY,1583207183
10386183,2,2100076197921490048,121.46635,39.180219,DELIVERY,0
10386183,2,2100076191628919819,121.46635,39.180219,DELIVERY,0
10386183,2,2100076192480396508,121.46635,39.180219,DELIVERY,0
10386183,2,2100076194554021186,121.46635,39.180219,DELIVERY,0
10386183,4,2100076213959165043,121.468804,39.170761,PICKUP,1583212495
10386183,4,2100076213959165043,121.468804,39.170761,DELIVERY,1583212805
10386183,4,2100076214780495235,121.468804,39.170761,PICKUP,1583213354
10386183,4,2100076212558136886,121.468804,39.170761,DELIVERY,0
10386183,4,2100076214780495235,121.468804,39.170761,DELIVERY,0
10386183,4,2100076212558136886,121.468804,39.170761,PICKUP,0
102086882,0,2100076194726642852,121.46673,39.206412,PICKUP,1583206137
102086882,0,2100076194726642852,121.46673,39.206412,DELIVERY,1583206622
102086882,0,2100076197796808502,121.46673,39.206412,PICKUP,1583206898
102086882,0,2100076197796808502,121.46673,39.206412,DELIVERY,1583207615
102086882,0,2100076199724123958,121.46673,39.206412,PICKUP,1583208363
102086882,0,2100076205562038070,121.46673,39.206412,PICKUP,0
102086882,0,2100076199724123958,121.46673,39.206412,DELIVERY,0
102086882,0,2100076203278829523,121.46673,39.206412,DELIVERY,0
102086882,0,2100076205562038070,121.46673,39.206412,DELIVERY,0
102086882,0,2100076203278829523,121.46673,39.206412,PICKUP,0
118891361,0,2100076193583466359,121.458803,39.177037,PICKUP,1583206228
118891361,0,2100076191572362251,121.458803,39.177037,PICKUP,1583206231
