courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
117108873,1,2100076103321159032,121.523381,39.133412,PICKUP,1583115328
117108873,1,2100076102441436536,121.523381,39.133412,PICKUP,1583115330
117108873,1,2100076102441436536,121.523381,39.133412,DELIVERY,1583116219
117108873,1,2100076103321159032,121.523381,39.133412,DELIVERY,0
117108873,1,2100076105276393185,121.523381,39.133412,DELIVERY,0
117108873,1,2100076105276393185,121.523381,39.133412,PICKUP,0
117108873,5,2100076154422494584,121.525698,39.132961,PICKUP,1583142379
117108873,5,2100076154755712050,121.525698,39.132961,PICKUP,1583142751
117108873,5,2100076154422494584,121.525698,39.132961,DELIVERY,1583143328
117108873,5,2100076154755712050,121.525698,39.132961,DELIVERY,1583143825
117108873,5,2100076158344594595,121.525698,39.132961,PICKUP,1583144417
117108873,5,2100076158344594595,121.525698,39.132961,DELIVERY,0
117108873,5,2100076158515676799,121.525698,39.132961,PICKUP,0
117108873,5,2100076158515676799,121.525698,39.132961,DELIVERY,0
113493697,1,2100076114765186487,121.516703,39.158622,PICKUP,1583120365
113493697,1,2100076113116759479,121.516703,39.158622,PICKUP,1583120366
113493697,1,2100076108639208793,121.516703,39.158622,PICKUP,1583120368
113493697,1,2100076116893566462,121.516703,39.158622,DELIVERY,0
113493697,1,2100076116893566462,121.516703,39.158622,PICKUP,0
113493697,1,2100076114765186487,121.516703,39.158622,DELIVERY,0
113493697,1,2100076108639208793,121.516703,39.158622,DELIVERY,0
113493697,1,2100076113116759479,121.516703,39.158622,DELIVERY,0
113493697,5,2100076153593726785,121.546453,39.158644,PICKUP,1583141764
113493697,5,2100076138872473242,121.546453,39.158644,PICKUP,1583142552
113493697,5,2100076153593726785,121.546453,39.158644,DELIVERY,1583142664
113493697,5,2100076155385185528,121.546453,39.158644,DELIVERY,0
113493697,5,2100076155385185528,121.546453,39.158644,PICKUP,0
113493697,5,2100076138872473242,121.546453,39.158644,DELIVERY,0
113493697,7,2100076173927221028,121.521126,39.165009,PICKUP,1583154449
113493697,7,2100076174260340689,121.521126,39.165009,PICKUP,1583155289
