courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
124612641,0,2100076364767135109,121.571555,39.135863,PICKUP,1583378094
124612641,0,2100076366539622346,121.571555,39.135863,PICKUP,1583378225
124612641,0,2100076368391373907,121.571555,39.135863,PICKUP,1583378333
124612641,0,2100076366722533361,121.571555,39.135863,PICKUP,1583378536
124612641,0,2100076366539622346,121.571555,39.135863,DELIVERY,1583378731
124612641,0,2100076366722533361,121.571555,39.135863,DELIVERY,1583378957
124612641,0,2100076368391373907,121.571555,39.135863,DELIVERY,1583379370
124612641,0,2100076364767135109,121.571555,39.135863,DELIVERY,1583379521
124612641,0,2100076372089636809,121.571555,39.135863,PICKUP,1583379922
124612641,0,2100076374043788602,121.571555,39.135863,PICKUP,1583381188
124612641,0,2100076372089636809,121.571555,39.135863,DELIVERY,1583381447
124612641,0,2100076374043788602,121.571555,39.135863,DELIVERY,1583382160
124612641,0,2100076370137777541,121.571555,39.135863,PICKUP,1583382574
124612641,0,2100076370137777541,121.571555,39.135863,DELIVERY,0
124612641,0,2100076370946688389,121.571555,39.135863,PICKUP,0
124612641,0,2100076370946688389,121.571555,39.135863,DELIVERY,0
124612641,2,2100076405826488305,121.570944,39.135143,PICKUP,1583396241
124612641,2,2100076406901867881,121.570944,39.135143,PICKUP,1583396463
124612641,2,2100076406901867881,121.570944,39.135143,DELIVERY,0
124612641,2,2100076407278503167,121.570944,39.135143,DELIVERY,0
124612641,2,2100076407278503167,121.570944,39.135143,PICKUP,0
124612641,2,2100076405826488305,121.570944,39.135143,DELIVERY,0
117026369,2,2100076376749868599,121.5926,39.239899,PICKUP,1583380263
117026369,2,2100076371468125751,121.5926,39.239899,PICKUP,1583380265
117026369,2,2100076375782852151,121.5926,39.239899,DELIVERY,0
117026369,2,2100076375087908390,121.5926,39.239899,PICKUP,0
117026369,2,2100076374080292625,121.5926,39.239899,DELIVERY,0
117026369,2,2100076375782852151,121.5926,39.239899,PICKUP,0
117026369,2,2100076376749868599,121.5926,39.239899,DELIVERY,0
117026369,2,2100076374080292625,121.5926,39.239899,PICKUP,0
117026369,2,2100076373067400645,121.5926,39.239899,DELIVERY,0
117026369,2,2100076371468125751,121.5926,39.239899,DELIVERY,0
117026369,2,2100076372382647863,121.5926,39.239899,DELIVERY,0
117026369,2,2100076375087908390,121.5926,39.239899,DELIVERY,0
117026369,2,2100076372382647863,121.5926,39.239899,PICKUP,0
117026369,2,2100076373067400645,121.5926,39.239899,PICKUP,0
117026369,4,2100076399184119284,121.574902,39.218933,PICKUP,1583391615
117026369,4,2100076399184119284,121.574902,39.218933,DELIVERY,1583391807
117026369,4,2100076400111126527,121.574902,39.218933,PICKUP,1583394260
117026369,4,2100076397880805375,121.574902,39.218933,PICKUP,1583394262
117026369,4,2100076400111126527,121.574902,39.218933,DELIVERY,1583394598
117026369,4,2100076397880805375,121.574902,39.218933,DELIVERY,1583394823
117026369,4,2100076404681115355,121.574902,39.218933,DELIVERY,0
117026369,4,2100076405020002230,121.574902,39.218933,PICKUP,0
117026369,4,2100076405020002230,121.574902,39.218933,DELIVERY,0
117026369,4,2100076404681115355,121.574902,39.218933,PICKUP,0
117026369,6,2100076423646939062,121.568333,39.225981,PICKUP,1583404284
117026369,6,2100076422166218678,121.568333,39.225981,PICKUP,1583404353
117026369,6,2100076423646939062,121.568333,39.225981,DELIVERY,1583404865
117026369,6,2100076422166218678,121.568333,39.225981,DELIVERY,1583405004
117026369,6,2100076426264610292,121.568333,39.225981,PICKUP,1583405368
117026369,6,2100076425746712053,121.568333,39.225981,PICKUP,1583405373
117026369,6,2100076426505389347,121.568333,39.225981,PICKUP,1583405666
117026369,6,2100076426264610292,121.568333,39.225981,DELIVERY,1583405773
117026369,6,2100076426505389347,121.568333,39.225981,DELIVERY,1583405913
117026369,6,2100076425746712053,121.568333,39.225981,DELIVERY,1583405988
117026369,6,2100076429246039744,121.568333,39.225981,DELIVERY,0
117026369,6,2100076427655579355,121.568333,39.225981,DELIVERY,0
117026369,6,2100076429246039744,121.568333,39.225981,PICKUP,0
117026369,6,2100076428015633725,121.568333,39.225981,PICKUP,0
117026369,6,2100076427146626365,121.568333,39.225981,DELIVERY,0
117026369,6,2100076428015633725,121.568333,39.225981,DELIVERY,0
117026369,6,2100076427146626365,121.568333,39.225981,PICKUP,0
117026369,6,2100076427655579355,121.568333,39.225981,PICKUP,0
113632273,4,2100076415367513711,121.686296,39.006584,PICKUP,1583402282
113632273,4,2100076416581797487,121.686296,39.006584,PICKUP,1583402284
113632273,4,2100076415367513711,121.686296,39.006584,DELIVERY,1583402814
