courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100023698,1,2100076287312037445,正常天气,121.374269,39.135742,121.371434,39.138861,1583293345,1583293346,1583293367,1583295505,1583294426,d402d6e1fe4f0e43d3cc6e3f370104e4,840f626ac9a52ccd4f2a74036ee5d23e
100023698,1,2100076287714297413,正常天气,121.374269,39.135742,121.374344,39.137181,1583293889,1583293890,1583293906,1583296049,1583294910,47a1b528b630aed0e3f05caf3200cd5d,840f626ac9a52ccd4f2a74036ee5d23e
100023698,1,2100076287515067813,正常天气,121.373504,39.135871,121.369604,39.131691,1583293981,1583293986,1583294028,1583295841,1583294826,34ce2d8fb4291325936e9f6d0ffbb415,f6f667fc164958c4f22e25e2ed011339
100023698,1,2100076290064418373,正常天气,121.374269,39.135742,121.373244,39.137381,1583294939,1583294940,1583295107,1583296859,1583296020,8b8e20479667abaaae262f1c36ea45ff,840f626ac9a52ccd4f2a74036ee5d23e
100023698,1,2100076291189933477,正常天气,121.373504,39.135871,121.372834,39.139631,1583295088,1583295093,1583295107,1583296888,1583295813,d402d6e1fe4f0e43d3cc6e3f370104e4,f6f667fc164958c4f22e25e2ed011339
100023698,1,2100076293853971877,正常天气,121.373504,39.135871,121.372594,39.144541,1583295396,1583295399,1583295406,1583297376,1583296119,b2fbebf9ac19b2e4cc0c2482dd21d13c,f6f667fc164958c4f22e25e2ed011339
100023698,1,2100076293058758053,正常天气,121.373504,39.135871,121.372594,39.144541,1583295577,1583295582,1583295587,1583297497,1583296302,b2fbebf9ac19b2e4cc0c2482dd21d13c,f6f667fc164958c4f22e25e2ed011339
100023698,3,2100076305625646501,正常天气,121.373504,39.135871,121.365744,39.128171,1583303828,1583303832,1583303865,1583305628,1583304372,052d5cd6e27651c826493bda9e5f1e75,f6f667fc164958c4f22e25e2ed011339
100023698,3,2100076306842879513,正常天气,121.37774,39.118045,121.389714,39.122371,1583304614,1583304615,1583304705,1583306954,1583305515,d4d7fa415a98f7667fef8ca5fd940eb8,21decb4d969727f27784302d34d45334
100023698,3,2100076306856379585,正常天气,121.377928,39.122797,121.389114,39.118111,1583304711,1583304712,1583304764,1583307111,1583306152,896f23ab8c827d2b2e2ee750de2ea393,2a82d508abecc7cb267ead428c42a659
100023698,3,2100076307879396889,正常天气,121.37774,39.118045,121.386624,39.122801,1583304908,1583304909,1583304944,1583307188,1583305809,2b9a81d6c9764defac70578d5d0c48ce,21decb4d969727f27784302d34d45334
100023698,5,2100076322727921220,正常天气,121.378408,39.123088,121.383544,39.118141,1583313827,1583313828,1583313885,1583315987,1583315088,0b3466debdaaab8cad4b5ccb76b6412e,e3fd297e191047b90a6d92d77acadfe7
100023698,5,2100076324639573465,正常天气,121.377923,39.121248,121.381804,39.117501,1583314098,1583314099,1583314125,1583316198,1583315359,8699c7c99fd077df995c85cd8f1a4a82,aa4d2933425ed74819978f4451fb9102
100023698,5,2100076328288715887,正常天气,121.378194,39.122611,121.374394,39.128561,1583315662,1583315662,1583315686,1583317522,1583316382,1f467fb940c8286b19bcf499151f4296,698d2e2e006bb78172fff11b48132e58
100023698,5,2100076329281455428,正常天气,121.378037,39.123166,121.389644,39.119841,1583315922,1583316287,1583316346,1583319702,1583317182,d4d7fa415a98f7667fef8ca5fd940eb8,702b538be8296bf009067d1f13bb0075
100023698,5,2100076326915015791,正常天气,121.378194,39.122611,121.389374,39.119781,1583316391,1583316392,1583316406,1583318551,1583317292,d4d7fa415a98f7667fef8ca5fd940eb8,698d2e2e006bb78172fff11b48132e58
100023698,5,2100076330894329445,正常天气,121.377737,39.124756,121.388534,39.120051,1583316645,1583316646,1583316706,1583318805,1583317726,d4d7fa415a98f7667fef8ca5fd940eb8,95067e6f98fdfecd88d45c12f6fe5612
100023698,5,2100076327220708965,正常天气,121.377737,39.124756,121.380894,39.122311,1583316748,1583316749,1583316766,1583318548,1583317829,fc4066842e83540835ac3c34d70358e1,95067e6f98fdfecd88d45c12f6fe5612
100023698,5,2100076330973890149,正常天气,121.377737,39.124756,121.391674,39.120011,1583317120,1583317121,1583317126,1583319400,1583318021,d4d7fa415a98f7667fef8ca5fd940eb8,95067e6f98fdfecd88d45c12f6fe5612
100023698,7,2100076342075655355,正常天气,121.386516,39.124574,121.377424,39.122401,1583322439,1583322440,1583322466,1583324299,1583323520,ee8696df6015433337ff935bc5c0a0d7,1eda7e72a63607c08273cd5fef6cbfa7
100023698,7,2100076342750217451,正常天气,121.378082,39.122922,121.384334,39.138751,1583323135,1583323140,1583323184,1583325535,1583324220,812214fb8e7066bfa6e32c626c2c688b,8ebf3c54b4ea0b97109fdc6e2c85b7c1
100023698,7,2100076342247851777,正常天气,121.378359,39.124936,121.383594,39.125761,1583323605,1583323607,1583323665,1583325405,1583324507,7ae221d51efe58235fcc0e3308a6205f,92ffa58e6c382a69b8b647bf9648f6bd
100069773,1,2100076272688531105,正常天气,121.556844,39.178741,121.563654,39.168481,1583289159,1583289745,1583289775,1583298159,1583293345,63cc2f68b9c1b13715fe2c690baeac57,4f0c5ad2934f0b4c88a8cec1d22d0e2c
100069773,1,2100076277442774876,正常天气,121.559758,39.17413,121.567364,39.170371,1583291576,1583291577,1583291636,1583293856,1583292657,cc9f13df82e7cd866f838046a5660192,560304c469782a9754b18cd6099140bc
100069773,1,2100076281645106361,正常天气,121.558245,39.173984,121.535664,39.174931,1583292462,1583292464,1583292476,1583295402,1583293604,67ece383deb4c61583228a1bd42fda8e,f776e79bfef1e964eb2022fb0b11aba0
100069773,1,2100076281835652316,正常天气,121.555195,39.176571,121.550284,39.176881,1583292465,1583292467,1583292476,1583294265,1583293367,26c63249c9fa544bab1838c0e736b4a1,cd9b65ad0006b84f01e2db4215eb13b6
100069773,1,2100076283147781840,正常天气,121.553067,39.175279,121.533094,39.172551,1583292659,1583292661,1583292957,1583295239,1583293741,d337dce23eb4f7c9989c9d3dfbcc114b,bd8a52757b6a4524de5d8ff9aba882bd
