courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100002543,0,2100076348706391088,正常天气,121.625877,39.133641,121.642384,39.140501,1583332263,1583332264,1583374369,1583377200,1583333764,2ebddbc555fb82199c32d78d2cef7bd6,4f13005bbdb117c188608fa4e53166a8
100002543,0,2100076352513213488,正常天气,121.625877,39.133641,121.642384,39.140501,1583350472,1583350473,1583374369,1583377200,1583351973,8a60c22433f44cb0145ab50ee4febc42,4f13005bbdb117c188608fa4e53166a8
100002543,0,2100076356046063546,正常天气,121.631078,39.140265,121.631334,39.136041,1583371480,1583371481,1583373529,1583375400,1583372981,f5ea6c42e9e78344a6e51a02a398f29e,a2774908faf773422183c2ad3337ef6c
100002543,0,2100076357005837635,正常天气,121.63048,39.139631,121.630324,39.135691,1583373496,1583373529,1583373589,1583375296,1583374069,85b402f872f6de10053ff49521de2e84,1bad5ed3ba8d6b0c7d136e5bfd09eda8
100002652,0,2100076364182947519,正常天气,121.563794,39.149832,121.553544,39.139121,1583377470,1583377471,1583377511,1583379330,1583378071,3046a459ba5b727f54024485986025ae,91aa8d134f4ed22d9771586f1ae4e1f3
100002652,0,2100076365592331904,正常天气,121.563776,39.141948,121.550854,39.136661,1583377605,1583377608,1583377634,1583379825,1583378508,6aa1d942f337803134c6f5e00909bbc6,c61a695297460f5d71cf2325cb093610
100002652,0,2100076368533292216,正常天气,121.549813,39.150554,121.548504,39.149031,1583378299,1583378302,1583378414,1583380279,1583379382,616d9fc34b037d75ee46cb33ed0af3b5,5dc96a520f268fdc3c3043d34cf08d7e
100002652,0,2100076368802285434,正常天气,121.55417,39.144147,121.545914,39.148871,1583378299,1583378300,1583378414,1583380579,1583379140,3270cc5ae1f68538c134fe8397433eab,db4ffa812674d391a1cc3cc47e1cffc3
100002652,4,2100076418963605078,正常天气,121.568095,39.149675,121.572774,39.151251,1583402571,1583402574,1583402590,1583404671,1583403654,d3de06743d5a8e5fc452cbca6e7928bd,24e38e749f48329a1d80cee8a5aa29d3
100002652,4,2100076419550905408,正常天气,121.566356,39.149935,121.572904,39.151351,1583402799,1583402800,1583402830,1583404599,1583403880,d3de06743d5a8e5fc452cbca6e7928bd,adfe4aafa9da1cc27b7762cc082be000
100002652,4,2100076420602921985,正常天气,121.566157,39.149533,121.577244,39.149231,1583403252,1583403253,1583403312,1583406192,1583404153,4ec7ded3ed7382c34bac53c59885e2e2,87d9b76b8676a17ae303cdba3b467f7b
100023698,0,2100076354273609390,正常天气,121.386141,39.135713,121.380444,39.130861,1583369044,1583369045,1583376646,1583379000,1583370545,0346846cd07176f1fbce7de1188e59a7,cdad9e75a3baa7d879ae8bb98f4ff471
100023698,0,2100076358719899061,正常天气,121.376732,39.135899,121.366314,39.139651,1583372241,1583372242,1583374185,1583376300,1583373742,1f44228c0307fac3c2d27b524bddce10,478c81b3545dbcb16aa5bfaba7a04ae1
100023698,0,2100076359188317657,正常天气,121.377923,39.121248,121.373694,39.109061,1583374293,1583374294,1583378326,1583380800,1583375794,c04393812e36a10b16ee838178d88488,aa4d2933425ed74819978f4451fb9102
100023698,0,2100076361015494236,正常天气,121.377837,39.134734,121.381164,39.134821,1583374859,1583374872,1583375986,1583378100,1583376372,0346846cd07176f1fbce7de1188e59a7,f8cc3b7db29c694aeebe1f9db6395d42
