courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100006950,1,2100076499973539563,正常天气,121.404604,39.03487,121.421404,39.032001,1583480644,1583480660,1583486260,1583488800,1583482160,415de96baf4382ae70b049e445185cbd,9711d6571897bc98e9fdab0aca7dbad7
100006950,1,2100076501737735922,正常天气,121.416363,39.047001,121.414144,39.043561,1583482778,1583482779,1583482839,1583484998,1583483859,d14a5305326c08707d4368d23f1e3c50,6df2fea4ea1134674db7a2037cba402b
100006950,1,2100076501962983331,正常天气,121.412529,39.042548,121.417264,39.045871,1583482909,1583482910,1583482959,1583485250,1583484290,569b5253e7f6482361f11c3580c257b8,82eed4e5e5da0b4a5267ebb1179e662b
100006950,1,2100076502077343450,正常天气,121.39844,39.038495,121.396264,39.043181,1583483691,1583483692,1583483859,1583485491,1583484772,b00b53839fdecbc0982faeab2bba1fe7,aefde65b03b3adf3dde79b687a68378e
100006950,1,2100076504790107561,正常天气,121.404075,39.033058,121.400824,39.020511,1583484668,1583484669,1583484699,1583486588,1583485389,e6e38a8e3473de3c3b6b6fdc987ce0e8,460780a050dde4038e7440555105cd08
100006950,1,2100076506491717589,正常天气,121.403017,39.035374,121.412714,39.035701,1583485708,1583485816,1583485839,1583489428,1583487076,64408b949725b25602b8b899485287fc,b799081a56671c05a734f78ad2303929
100006950,1,2100076510559897559,正常天气,121.405083,39.038953,121.418124,39.031961,1583486678,1583486679,1583486740,1583489138,1583487579,c8925b1094f1388f84c197328c72397a,c9ffd2d8caf2a4eb70b304097d59c4ea
100006950,1,2100076510359094738,正常天气,121.405634,39.035591,121.416524,39.030851,1583487071,1583487092,1583487099,1583489591,1583487812,177e5c1aa5ac21858199c2956a4d3ca0,7397c399d1b62ad8a9cf8f1d58e5a136
100023698,1,2100076455432881573,正常天气,121.373504,39.135871,121.372624,39.134941,1583462394,1583462400,1583463165,1583465400,1583463900,6d40e0cb35283004d41421184fbe5dbb,f6f667fc164958c4f22e25e2ed011339
100023698,1,2100076457017476121,正常天气,121.374011,39.135793,121.364164,39.116871,1583462810,1583462810,1583462866,1583466410,1583463710,3d60d1a0521b1680f4e181b75f36da1e,af62ecc30266ad244ea54e3af929539b
